program_code,year,ayt_bio,ayt_cog1,ayt_cog2,ayt_dk,ayt_fel,ayt_fiz,ayt_kim,ayt_mat,ayt_tar1,ayt_tar2,ayt_tr,tyt_fen,tyt_mat,tyt_sos,tyt_tr,ydt_dil
107110033,2023,,2.1,5.3,3.2,4.7,,,,2.5,4.3,9.9,0.1,1.7,10.1,21.0,
103110954,2023,,2.9,5.8,3.9,5.8,,,,4.2,6.2,15.2,0.9,6.5,12.6,27.0,
103310219,2023,,2.2,4.2,3.1,4.1,,,,2.5,4.2,11.2,0.4,3.0,10.4,22.4,
108810217,2023,,2.6,5.0,3.4,5.0,,,,3.1,5.1,13.6,0.5,5.2,11.4,26.0,
110670129,2023,,1.9,4.8,3.0,4.3,,,,2.2,4.3,12.1,0.5,3.7,9.9,24.0,
107710539,2023,,2.5,5.3,3.5,5.4,,,,4.0,6.4,11.4,0.7,5.3,12.5,26.2,
110310444,2023,,2.1,4.3,3.0,4.2,,,,2.4,4.1,11.0,0.4,3.0,10.2,22.7,
300211861,2023,,1.0,3.0,2.5,3.0,,,,0.3,3.1,6.9,0.8,0.3,6.7,17.4,
111110054,2023,,2.4,5.5,3.1,5.3,,,,3.6,5.8,12.2,0.5,4.7,11.1,25.2,
110670130,2023,,1.5,4.1,3.0,4.4,,,,1.6,3.9,9.0,0.3,2.7,9.4,21.6,
100310149,2023,,2.4,5.0,3.3,5.1,,,,2.8,4.8,12.2,0.4,4.6,11.1,24.5,
101830154,2023,,0.8,3.0,2.1,2.2,,,,1.2,2.2,4.4,0.3,1.3,4.7,12.0,
104710196,2023,,1.2,3.8,2.5,3.3,,,,1.1,2.4,6.8,0.1,1.8,7.1,17.0,
106330056,2023,,1.0,3.3,2.3,3.0,,,,0.8,2.4,6.3,0.2,1.0,6.2,16.1,
104330141,2023,,1.3,3.3,2.2,2.5,,,,1.1,2.4,5.8,0.2,2.0,6.9,14.9,
105910164,2023,,1.4,4.0,2.4,3.3,,,,2.0,3.9,7.0,0.3,1.6,8.1,16.6,
110330193,2023,,1.4,3.7,2.6,3.4,,,,1.4,3.1,7.4,0.2,2.1,7.6,18.4,
108710069,2023,,2.1,4.7,3.1,4.7,,,,2.7,4.7,11.1,0.3,3.6,10.7,22.9,
100810286,2023,,1.6,4.5,3.1,4.6,,,,2.4,4.3,9.0,0.6,3.5,9.5,20.5,
104510117,2023,,2.1,4.3,3.2,4.5,,,,2.3,4.4,10.4,0.1,2.8,9.0,22.5,
107810195,2023,,1.3,4.2,2.7,3.3,,,,1.6,3.4,7.3,0.3,1.4,7.6,16.2,
101810195,2023,,1.4,3.4,2.5,3.1,,,,1.2,3.3,6.6,0.2,1.5,7.3,17.0,
101010828,2023,,1.1,3.9,2.4,3.7,,,,2.0,3.5,6.6,0.2,1.7,7.7,16.4,
102910191,2023,,2.7,5.9,3.8,6.0,,,,4.8,7.1,13.4,0.5,6.1,12.9,25.9,
101530051,2023,,1.9,4.6,2.9,4.5,,,,1.4,3.8,10.5,0.1,3.2,9.3,21.8,
110210233,2023,,2.9,5.1,3.3,4.5,,,,3.0,5.6,12.0,0.3,3.4,10.4,21.7,
101310137,2023,,1.5,3.4,2.4,3.9,,,,1.7,3.3,8.0,0.2,1.9,7.5,18.5,
103510226,2023,,2.7,5.6,3.6,5.3,,,,3.6,6.1,13.1,0.4,5.8,11.8,24.7,
107910291,2023,,2.2,4.9,3.5,4.8,,,,3.1,5.1,11.8,0.3,3.6,11.2,24.4,
103730088,2023,,1.1,3.1,2.3,3.3,,,,1.3,2.7,6.0,0.3,0.7,7.0,16.0,
103710093,2023,,1.6,4.0,2.6,3.8,,,,1.7,3.9,9.4,0.5,2.5,8.6,19.5,
101330062,2023,,1.1,3.5,1.6,2.4,,,,1.4,2.4,5.4,0.0,1.7,6.4,14.6,
106730016,2023,,1.1,3.4,2.4,3.1,,,,1.1,3.0,6.8,0.1,2.0,7.6,16.8,
106310088,2023,,2.2,4.9,3.1,3.6,,,,2.2,4.0,9.9,0.4,3.0,9.1,19.5,
106610137,2023,,2.2,4.7,3.2,4.7,,,,2.8,4.8,11.6,0.4,3.9,10.5,22.5,
100730185,2023,,2.5,5.6,3.4,5.4,,,,3.3,5.6,12.7,0.6,5.5,11.3,25.5,
109810074,2023,,2.0,4.3,3.0,4.2,,,,2.4,4.1,10.1,0.5,3.0,9.3,22.1,
101710266,2023,,2.3,5.0,3.1,4.3,,,,2.9,5.0,8.4,0.4,2.4,10.1,19.8,
205410035,2023,,3.9,8.5,5.6,8.3,,,,7.1,10.2,18.3,8.6,21.8,17.5,32.9,
106710084,2023,,1.5,4.2,2.8,4.1,,,,2.2,4.2,8.7,0.6,2.7,9.3,20.4,
106870432,2023,,1.7,4.2,2.7,4.1,,,,2.4,3.8,9.6,0.4,2.9,8.8,20.1,
103930111,2023,,1.8,4.4,2.5,3.6,,,,2.5,4.6,7.6,0.3,3.2,8.7,18.5,
109430055,2023,,1.7,4.1,2.8,4.0,,,,1.6,4.0,8.5,0.1,2.9,9.4,21.1,
103010116,2023,,2.3,5.7,3.6,5.1,,,,4.5,6.3,12.7,0.2,3.4,11.9,23.1,
105010076,2023,,2.7,5.4,3.8,5.6,,,,4.3,6.4,12.3,0.5,4.6,11.7,23.9,
104530051,2023,,0.8,4.1,2.5,3.3,,,,2.0,3.3,6.8,0.2,2.1,8.2,18.8,
112370763,2023,,1.3,4.1,2.8,3.8,,,,2.0,4.0,8.6,0.3,3.1,8.6,18.5,
104210077,2023,,2.8,5.9,3.7,5.8,,,,4.7,7.3,13.1,0.7,6.1,13.2,25.6,
103530106,2023,,1.9,4.6,3.3,4.6,,,,2.2,4.5,10.8,0.3,4.3,10.5,23.9,
106410281,2023,,1.7,4.0,2.7,3.4,,,,2.0,3.4,9.5,0.4,2.8,9.2,21.1,
104730164,2023,,0.9,2.8,2.0,2.0,,,,0.5,2.2,5.5,0.1,0.8,6.2,13.5,
106910161,2023,,2.5,5.5,3.6,5.7,,,,3.8,6.1,13.5,0.7,5.8,12.3,25.4,
100410148,2023,,2.0,4.5,2.8,3.9,,,,2.3,4.3,11.9,0.4,4.2,9.6,22.4,
103810126,2023,,2.6,5.5,3.7,5.3,,,,3.5,5.6,14.9,0.6,5.1,12.3,26.9,
105710263,2023,,2.6,5.4,3.4,5.2,,,,3.2,5.7,14.0,0.5,4.8,11.9,25.9,
100610101,2023,,1.6,4.4,3.0,4.1,,,,2.0,4.1,9.0,0.2,3.6,9.6,20.7,
109210123,2023,,2.5,5.1,3.2,5.0,,,,2.6,4.8,12.0,0.4,4.8,11.0,24.9,
107010325,2023,,2.1,5.0,3.2,4.7,,,,2.7,4.7,12.6,0.3,4.5,10.3,22.9,
108930202,2023,,1.9,4.8,2.9,4.5,,,,2.3,4.2,10.7,0.2,3.7,10.3,22.0,
103410139,2023,,3.2,5.7,3.8,6.3,,,,5.0,6.9,16.0,0.9,7.3,13.2,28.0,
109230075,2023,,1.5,4.4,2.6,4.1,,,,1.8,3.7,9.7,0.3,4.3,10.1,22.4,
101010079,2023,,3.0,5.8,4.0,5.9,,,,4.4,6.5,15.8,1.0,7.7,13.3,28.2,
108210286,2023,,2.6,6.0,3.6,5.4,,,,3.8,5.7,14.2,0.5,4.8,11.7,25.6,
103210132,2023,,2.0,4.4,3.2,4.7,,,,2.1,4.7,11.4,0.5,3.8,10.2,22.1,
110110119,2023,,3.3,6.2,4.2,6.7,,,,5.2,7.9,15.6,0.9,7.7,14.1,28.6,
102510114,2023,,1.9,4.7,3.2,5.2,,,,2.4,5.0,11.7,0.5,3.6,10.9,23.5,
108610185,2023,,2.5,5.2,3.4,5.4,,,,3.0,5.4,12.6,0.5,5.8,11.1,25.5,
201010493,2023,,2.3,5.1,3.3,6.0,,,,1.6,5.1,11.1,1.2,5.2,11.8,24.4,
101430104,2023,,1.4,4.0,2.8,3.8,,,,2.2,3.5,8.9,0.0,1.7,9.1,19.6,
108010067,2023,,2.2,4.7,3.0,4.3,,,,2.1,4.0,11.5,0.2,3.4,9.9,21.7,
102530109,2023,,1.8,4.0,2.8,4.6,,,,1.9,3.9,9.7,0.1,2.5,9.4,21.4,
206110308,2023,,4.3,6.6,4.8,6.2,,,,7.1,10.2,17.9,8.3,27.1,16.3,33.2,
101410181,2023,,2.2,5.0,3.5,4.9,,,,3.1,5.1,11.3,0.3,2.9,10.6,23.7,
101630095,2023,,1.2,3.0,2.1,3.3,,,,1.5,3.3,6.9,0.0,1.7,7.7,17.4,
107410215,2023,,3.0,5.7,3.4,5.6,,,,3.9,5.7,14.1,0.2,4.9,12.3,26.1,
106010091,2023,,2.3,4.8,3.1,4.7,,,,2.5,4.8,10.4,0.6,4.8,10.2,22.4,
106930095,2023,,2.0,4.9,3.2,4.7,,,,3.2,5.1,11.6,0.2,4.9,11.3,23.4,
107630095,2023,,2.2,4.6,2.9,4.9,,,,2.4,4.1,11.1,0.3,4.0,10.3,23.5,
107210323,2023,,3.1,6.1,4.2,6.4,,,,5.0,7.6,16.7,0.7,7.4,13.9,28.8,
101290163,2023,,1.3,3.1,2.4,2.8,,,,1.2,2.5,6.2,0.1,0.9,5.8,13.8,
103610076,2023,,1.4,4.3,2.9,4.1,,,,1.6,3.4,8.9,0.3,2.1,8.8,19.9,
102830045,2023,,0.9,2.9,1.8,2.7,,,,1.0,2.2,6.7,0.2,1.4,5.8,14.8,
201211135,2023,,1.2,0.8,1.1,1.4,,,,1.1,0.9,1.7,0.1,0.8,2.1,8.2,
403910273,2023,,1.0,4.6,2.8,5.9,,,,3.3,6.5,7.2,-0.2,0.9,9.5,15.9,
107610188,2023,,2.7,5.5,3.5,5.4,,,,3.5,5.9,13.0,0.6,4.7,11.5,25.1,
208450836,2023,,4.4,6.4,3.8,6.9,,,,3.2,5.9,14.3,0.3,3.5,13.7,29.5,
109110124,2023,,1.8,3.9,2.8,4.1,,,,1.6,3.5,10.1,0.4,3.3,9.2,21.3,
103910161,2023,,2.2,5.4,3.3,4.2,,,,3.9,5.7,9.8,0.6,4.8,11.4,22.2,
106630071,2023,,1.5,3.8,2.5,3.4,,,,2.0,3.4,8.7,0.2,2.4,8.6,19.7,
201410056,2023,,1.6,3.1,2.3,4.0,,,,1.6,2.9,9.6,-0.1,1.9,8.4,20.6,
109510147,2023,,1.0,3.3,2.4,3.7,,,,1.2,2.9,8.1,0.3,0.9,7.6,17.4,
203851876,2023,,1.5,5.5,2.8,5.6,,,,3.0,6.1,11.8,0.0,4.0,10.3,19.9,
208450837,2023,,0.6,2.5,1.7,1.0,,,,1.0,1.6,3.8,0.2,-0.1,4.5,9.3,
108910385,2023,,2.7,5.5,3.6,5.1,,,,3.5,5.9,12.9,0.5,4.9,11.7,24.6,
203851877,2023,,0.3,1.5,1.2,0.6,,,,0.5,0.8,2.8,-0.5,0.6,3.7,9.4,
109410148,2023,,1.9,4.7,3.0,4.7,,,,2.7,5.0,11.2,0.5,3.7,10.6,23.6,
112771069,2023,,2.1,5.1,3.3,4.9,,,,2.7,4.6,12.5,0.3,3.6,10.8,23.9,
201910872,2023,,1.0,2.5,2.1,3.1,,,,1.3,2.5,6.6,0.2,2.2,7.4,16.4,
108030089,2023,,1.1,3.5,2.3,3.4,,,,1.3,3.1,8.3,0.4,1.9,7.7,18.4,
202210064,2023,,3.6,6.7,4.9,7.8,,,,6.3,9.4,18.5,3.9,16.2,16.0,30.6,
106130261,2023,,1.2,3.2,2.2,2.7,,,,1.1,2.5,7.2,0.3,2.1,6.8,16.0,
108130043,2023,,1.3,3.3,2.4,3.0,,,,1.0,2.3,7.2,0.1,1.1,7.3,16.4,
206211111,2023,,1.8,4.5,3.1,4.7,,,,2.5,4.3,11.5,0.5,3.6,9.7,23.4,
108110109,2023,,1.7,4.7,3.1,4.3,,,,2.0,4.3,10.5,0.1,3.6,9.8,21.4,
102730116,2023,,2.2,4.8,3.0,4.8,,,,2.7,5.1,11.8,0.3,3.6,10.7,24.3,
202410256,2023,,0.9,2.7,2.5,3.6,,,,1.2,2.5,7.2,0.3,1.7,7.5,18.6,
300510772,2023,,0.6,0.3,1.9,1.3,,,,-0.5,0.0,1.9,0.3,-0.4,1.6,5.4,
109710206,2023,,3.0,5.8,4.1,5.9,,,,3.8,6.3,15.4,0.3,6.1,12.9,28.0,
103030156,2023,,1.6,4.8,2.7,4.3,,,,2.7,5.1,8.5,0.4,4.1,10.1,20.5,
203211295,2023,,1.9,5.6,4.0,7.2,,,,4.0,7.2,15.7,1.8,9.6,15.5,26.8,
100530063,2023,,1.3,3.7,1.8,2.3,,,,1.3,2.6,4.8,0.4,0.9,4.9,12.7,
103230084,2023,,1.5,3.9,2.4,3.5,,,,1.5,3.2,7.9,0.2,2.9,8.2,19.7,
108310046,2023,,2.1,4.9,3.0,4.4,,,,2.4,4.8,11.4,0.1,5.0,10.1,22.6,
203010169,2023,,2.6,5.9,4.0,5.9,,,,5.4,6.7,15.5,0.3,3.7,13.8,30.6,
108830151,2023,,1.8,4.3,3.2,4.8,,,,2.3,4.0,11.3,0.3,3.4,9.9,23.1,
100710569,2023,,3.1,6.1,4.0,5.8,,,,4.6,6.8,14.5,0.8,5.8,13.5,27.6,
210301326,2023,,0.6,1.9,1.8,1.2,,,,0.8,0.7,4.7,-0.5,1.7,4.3,11.3,
106110151,2023,,1.5,3.9,2.7,3.6,,,,1.4,3.2,9.4,0.2,1.7,8.7,18.4,
100210062,2023,,2.5,5.8,3.1,5.3,,,,3.2,5.8,10.0,0.7,5.2,11.3,20.3,
100110187,2023,,2.2,5.0,3.4,4.8,,,,2.4,4.8,13.2,0.4,5.0,11.4,24.0,
202712567,2023,,2.5,5.9,3.8,5.9,,,,4.1,6.1,13.5,1.5,7.2,11.9,26.9,
108630153,2023,,1.9,4.8,3.1,3.8,,,,2.4,3.9,11.2,0.3,3.4,9.7,22.6,
200611319,2023,,3.1,7.4,3.6,6.5,,,,4.1,6.8,16.9,1.5,7.2,14.1,27.9,
202712585,2023,,0.4,2.4,2.3,1.4,,,,0.5,2.5,5.4,-0.3,2.1,5.6,14.9,
104810186,2023,,3.8,6.7,4.4,6.9,,,,6.3,8.0,17.4,1.8,9.5,14.9,30.5,
105110021,2023,,1.6,3.9,2.8,3.6,,,,1.8,3.4,8.3,0.1,2.4,8.9,19.1,
108510071,2023,,2.3,4.7,3.0,4.3,,,,2.8,4.9,9.7,0.3,3.6,10.0,22.2,
203010151,2023,,0.9,1.8,1.4,1.5,,,,0.7,1.2,4.7,-0.1,0.2,4.5,10.9,
300510296,2023,,1.1,1.9,1.0,0.9,,,,1.0,1.5,4.5,0.2,1.0,5.3,12.7,
109010258,2023,,1.3,4.1,2.3,3.4,,,,2.0,3.7,9.1,0.1,1.2,8.3,18.2,
108810217,2022,,3.7,6.9,3.2,4.5,,,,3.7,4.2,13.8,1.0,4.8,11.3,24.3,
100430073,2022,,3.3,5.1,2.1,2.6,,,,2.5,1.7,8.8,1.0,2.5,8.0,17.4,
100210062,2022,,3.8,6.9,2.8,3.5,,,,3.0,3.9,11.5,1.0,3.3,10.4,19.7,
100510129,2022,,3.2,5.1,2.4,2.7,,,,2.9,3.0,10.0,0.5,1.9,7.9,16.0,
100930138,2022,,3.0,4.7,2.1,2.3,,,,2.4,1.8,8.0,0.5,1.5,7.9,14.8,
111710175,2022,,4.2,7.8,3.8,5.3,,,,4.2,5.5,15.4,0.9,6.1,12.6,25.5,
110910101,2022,,4.1,7.9,3.4,5.4,,,,4.4,5.1,14.5,1.4,5.3,12.4,25.1,
101110333,2022,,4.6,8.2,3.6,6.1,,,,4.7,5.8,16.2,1.3,7.9,13.5,27.7,
200611319,2022,,3.9,7.5,4.7,5.4,,,,5.2,5.6,14.5,1.1,11.3,12.4,27.8,
200610233,2022,,1.8,4.3,1.5,4.5,,,,1.8,2.8,3.3,0.0,0.0,7.3,14.0,
205410477,2022,,4.3,4.2,1.8,3.9,,,,1.3,2.0,9.2,0.8,3.0,5.9,20.0,
100710569,2022,,4.6,8.0,3.4,5.6,,,,4.5,5.5,14.0,1.2,5.8,12.4,25.9,
101310137,2022,,3.1,4.9,2.0,2.9,,,,2.3,2.1,9.4,0.7,1.5,8.2,16.7,
101510083,2022,,4.2,6.9,2.8,4.3,,,,3.5,3.9,12.7,0.9,4.2,10.6,22.2,
101530051,2022,,3.1,6.3,2.5,3.3,,,,3.0,2.6,10.2,1.0,3.1,9.5,19.8,
110670129,2022,,3.5,6.1,2.5,4.2,,,,2.9,3.2,12.2,0.8,2.8,10.0,21.5,
102030053,2022,,2.7,4.2,1.6,1.5,,,,1.9,1.4,5.6,0.2,0.7,5.7,10.9,
102010094,2022,,3.2,4.7,2.4,3.4,,,,2.4,2.2,8.4,0.5,1.1,8.1,15.4,
100130173,2022,,3.3,5.8,2.3,2.9,,,,2.8,2.5,10.3,0.9,3.0,9.0,20.2,
107310534,2022,,3.3,5.4,2.6,3.7,,,,3.1,3.0,11.8,0.7,3.3,9.0,19.8,
109730088,2022,,4.1,7.1,3.3,4.4,,,,3.7,3.7,13.3,0.9,4.7,10.6,23.7,
102710236,2022,,3.9,7.2,3.2,4.7,,,,4.3,4.5,14.6,0.8,4.7,11.3,24.3,
102810077,2022,,3.4,6.2,1.9,3.2,,,,3.0,2.5,9.7,0.7,1.8,9.0,17.2,
105110021,2022,,3.2,5.5,2.1,3.2,,,,2.8,2.5,8.5,0.5,2.1,8.1,17.0,
108630153,2022,,3.7,6.6,2.4,3.9,,,,3.1,3.0,10.3,0.6,4.2,9.6,21.2,
103030156,2022,,3.6,6.0,2.3,3.6,,,,3.3,3.5,10.3,0.5,2.7,9.1,18.3,
109490289,2022,,,,,,,,,,,,,,,,
109410148,2022,,3.8,6.4,2.8,4.1,,,,3.1,3.6,11.7,0.9,3.5,10.1,22.6,
103910161,2022,,3.8,6.4,2.4,3.6,,,,3.7,3.8,11.5,0.8,4.4,10.3,21.2,
103610076,2022,,3.3,5.4,2.5,3.5,,,,2.8,3.1,9.8,0.6,1.9,8.5,17.8,
101410181,2022,,3.9,7.3,2.9,3.9,,,,3.8,4.2,12.8,0.6,3.8,10.4,20.5,
101430104,2022,,3.6,5.7,2.1,2.7,,,,2.5,2.5,9.4,0.5,1.8,7.8,17.1,
101010079,2022,,4.4,7.8,3.3,5.3,,,,4.2,5.5,15.9,1.2,5.2,12.5,25.9,
103810126,2022,,4.0,7.7,2.9,5.2,,,,4.3,5.1,14.2,0.9,5.2,11.6,23.3,
104210077,2022,,3.9,7.5,3.1,4.5,,,,3.9,4.8,13.7,0.9,4.9,11.6,22.8,
104530051,2022,,3.1,4.8,2.2,3.1,,,,2.5,1.4,8.7,0.8,1.0,8.1,16.2,
104730164,2022,,2.7,3.5,1.7,2.0,,,,1.8,1.0,5.7,0.3,0.8,5.5,10.5,
109210123,2022,,4.0,6.7,2.5,4.2,,,,3.3,4.0,13.3,0.8,4.3,10.4,22.3,
109230075,2022,,3.7,5.7,2.3,3.5,,,,2.9,2.3,10.4,0.6,3.0,9.2,20.4,
201010493,2022,,3.4,7.2,2.7,4.1,,,,3.7,3.2,14.5,0.3,5.2,10.8,24.3,
107410215,2022,,3.9,7.2,2.9,4.5,,,,4.0,4.9,14.7,1.2,4.5,11.8,24.0,
201211135,2022,,3.1,3.6,1.6,2.1,,,,1.5,1.1,6.7,0.7,0.9,6.5,13.1,
201410056,2022,,3.1,5.3,3.3,3.8,,,,2.7,2.8,10.7,0.3,1.8,9.3,20.0,
201910872,2022,,2.8,4.1,2.0,2.8,,,,1.9,1.5,8.1,0.8,1.3,7.1,16.6,
202410256,2022,,3.2,5.3,1.6,2.6,,,,2.6,2.3,9.0,0.7,1.8,7.7,17.3,
200710489,2022,,3.0,4.0,1.3,1.8,,,,2.0,1.7,7.0,0.3,1.7,6.2,13.8,
202712567,2022,,5.2,7.4,3.9,5.6,,,,3.9,5.7,14.6,1.1,1.3,13.2,26.5,
203010151,2022,,2.3,3.3,1.7,1.9,,,,1.7,0.8,5.8,0.6,1.6,5.3,11.9,
203010142,2022,,1.9,4.2,1.6,1.1,,,,2.6,2.4,5.2,1.3,0.9,7.7,13.6,
105410036,2022,,4.5,7.6,3.9,5.7,,,,4.4,5.6,15.0,1.4,5.9,12.4,26.8,
203211312,2022,,3.3,4.2,2.2,2.8,,,,2.5,1.6,9.0,0.6,0.4,6.8,13.5,
105610316,2022,,5.0,9.1,4.6,6.9,,,,5.4,7.9,18.3,2.5,11.1,14.8,30.1,
206211102,2022,,2.8,6.5,3.2,5.8,,,,4.1,4.8,16.1,3.2,3.4,11.7,24.7,
202210091,2022,,3.6,5.5,2.8,2.9,,,,2.0,3.0,11.2,0.8,1.9,9.2,20.0,
107510074,2022,,4.5,8.3,3.7,6.5,,,,4.6,6.0,15.3,1.9,8.2,13.0,27.1,
206111166,2022,,3.8,4.3,1.5,1.8,,,,2.1,0.7,6.6,1.8,2.3,7.1,16.2,
103110954,2022,,4.2,7.8,3.5,5.3,,,,4.3,4.8,15.0,1.9,6.9,12.5,26.3,
111110054,2022,,3.7,6.7,2.7,4.9,,,,3.5,4.3,12.9,0.8,4.5,10.9,24.3,
105910164,2022,,2.9,4.4,2.1,2.5,,,,2.6,3.1,9.5,0.5,1.4,8.1,15.5,
103510226,2022,,4.1,7.6,3.3,5.0,,,,3.9,4.9,13.3,0.9,5.0,11.6,22.5,
106730016,2022,,3.2,4.2,1.6,2.6,,,,2.3,1.5,7.4,0.4,1.4,7.5,15.5,
106710084,2022,,3.5,5.4,2.2,3.2,,,,2.9,2.6,10.5,0.8,2.7,8.8,19.2,
100610101,2022,,3.5,6.3,2.1,3.3,,,,3.3,2.5,11.0,1.0,2.7,9.2,20.3,
106930095,2022,,4.1,6.5,2.8,4.4,,,,3.6,3.5,12.2,0.8,3.4,10.6,21.7,
108910385,2022,,3.7,7.1,3.3,4.4,,,,4.1,4.4,13.8,1.2,4.2,11.3,22.5,
103230084,2022,,3.0,4.9,1.9,2.9,,,,2.4,1.8,8.9,0.3,1.7,8.0,16.3,
105310204,2022,,4.0,7.2,3.0,4.4,,,,3.9,4.6,13.2,1.2,4.8,11.2,21.6,
106030077,2022,,3.6,5.5,2.1,2.9,,,,2.8,2.3,9.2,0.5,1.8,8.2,17.4,
107110033,2022,,3.7,6.6,2.7,3.6,,,,3.6,3.4,10.5,0.9,2.5,9.8,18.4,
107810195,2022,,3.3,5.2,2.1,2.5,,,,2.4,2.3,8.4,0.5,0.9,7.7,13.7,
108010067,2022,,3.3,6.3,2.8,3.6,,,,3.1,3.1,11.8,0.5,3.6,10.0,20.7,
108330068,2022,,3.4,5.4,1.8,2.9,,,,2.4,2.0,7.9,0.4,2.4,8.2,17.2,
108710069,2022,,3.7,6.6,3.0,4.0,,,,3.6,3.8,12.0,0.6,3.6,10.5,20.6,
108210286,2022,,3.9,7.4,3.0,4.6,,,,3.9,4.7,13.9,0.9,5.7,12.0,24.0,
112771069,2022,,3.4,6.6,2.6,4.1,,,,2.9,3.7,12.6,0.8,3.6,10.6,21.6,
109130094,2022,,2.7,4.7,1.9,2.3,,,,2.0,1.5,7.0,0.8,1.2,6.6,14.3,
109110124,2022,,3.3,5.8,2.0,3.4,,,,2.9,2.8,10.0,0.8,2.4,8.5,18.6,
107910291,2022,,3.7,6.4,3.0,4.2,,,,3.9,4.4,12.8,0.9,3.5,10.4,22.8,
104330141,2022,,3.1,4.3,1.7,2.0,,,,2.4,1.5,5.7,0.6,1.3,6.3,11.4,
200310209,2022,,3.3,7.0,3.3,3.7,,,,2.8,3.5,14.3,0.3,3.1,10.9,16.7,
106210229,2022,,3.9,7.4,2.8,4.7,,,,3.5,4.3,13.6,1.1,5.5,10.8,23.7,
109510147,2022,,2.9,5.1,1.9,2.8,,,,2.4,1.7,8.6,0.6,1.2,7.1,15.5,
105010076,2022,,3.1,6.7,2.8,4.4,,,,4.0,4.8,14.1,1.0,3.9,10.7,20.8,
109810074,2022,,3.5,5.9,2.2,3.7,,,,3.0,3.2,11.7,0.4,3.4,9.6,20.8,
110210233,2022,,3.7,6.6,3.0,4.0,,,,3.5,4.0,12.9,0.6,2.8,10.8,20.3,
110330193,2022,,3.1,4.7,2.1,3.1,,,,2.4,1.6,8.1,0.4,1.2,7.4,16.8,
100810286,2022,,3.6,6.3,2.5,3.5,,,,3.2,2.9,11.2,1.0,4.2,9.8,20.2,
101810195,2022,,3.2,4.7,1.8,2.4,,,,2.1,1.6,7.2,0.6,1.8,7.4,13.9,
106310088,2022,,3.4,5.7,2.1,3.1,,,,3.4,3.0,10.3,0.4,2.6,9.2,17.9,
106610137,2022,,3.7,6.7,2.4,4.0,,,,3.2,3.5,11.9,0.9,3.9,10.4,21.1,
101710266,2022,,3.3,6.1,2.6,3.9,,,,3.1,3.5,10.3,0.6,2.0,9.6,18.3,
101630095,2022,,3.5,4.8,1.7,2.6,,,,1.9,1.8,8.0,0.5,1.5,6.7,14.4,
106110151,2022,,3.6,5.6,2.7,3.5,,,,3.0,2.7,10.2,0.7,2.3,9.2,18.7,
106810011,2022,,3.6,5.6,2.3,3.5,,,,3.1,2.5,10.4,0.8,2.8,8.7,17.7,
108510071,2022,,3.4,6.1,2.5,3.5,,,,3.3,3.5,11.1,0.5,3.2,9.7,19.3,
108530075,2022,,3.5,5.5,2.1,2.8,,,,2.8,2.2,7.5,0.8,3.2,7.8,14.6,
300290426,2022,,,,,,,,,,,,,,,,
300290427,2022,,3.6,3.6,1.9,2.1,,,,1.8,1.1,2.1,0.3,3.3,5.5,8.8,
300211861,2022,,3.3,2.7,1.8,2.0,,,,2.0,1.5,5.3,0.6,0.2,6.3,15.3,
102910191,2022,,4.0,7.8,3.0,4.7,,,,4.3,5.6,14.6,1.1,5.6,12.5,25.0,
100410148,2022,,3.5,6.2,2.3,3.8,,,,3.0,3.0,11.7,0.7,4.5,10.5,21.7,
100530063,2022,,3.3,3.8,1.3,2.0,,,,2.3,1.9,6.2,0.2,2.3,6.7,10.5,
100910249,2022,,3.2,5.8,2.5,3.8,,,,2.8,2.9,11.0,0.6,3.4,9.5,21.2,
111711552,2022,,3.9,7.1,3.0,4.1,,,,3.8,4.8,13.3,0.8,3.4,11.4,22.5,
110010156,2022,,4.1,7.3,3.1,5.4,,,,4.1,4.8,14.5,0.8,4.6,12.1,24.4,
200610242,2022,,3.6,6.0,2.0,3.2,,,,2.1,2.3,9.2,0.6,2.2,8.6,19.7,
104810186,2022,,4.8,8.6,4.2,6.6,,,,5.1,6.9,16.4,1.9,8.9,14.0,27.9,
205410035,2022,,5.3,8.9,5.2,8.4,,,,6.6,8.6,21.5,5.9,17.3,17.5,32.6,
100730185,2022,,4.2,7.0,3.2,4.7,,,,3.8,4.4,13.0,1.0,5.0,11.5,24.5,
101330062,2022,,2.9,3.9,1.3,1.9,,,,2.0,1.2,5.2,0.4,1.4,5.8,11.7,
100310149,2022,,3.6,7.1,2.7,4.3,,,,3.6,4.1,13.3,1.1,4.7,10.6,22.4,
110670130,2022,,3.4,5.9,2.1,3.8,,,,2.7,2.6,10.1,0.9,3.2,9.0,19.3,
101910158,2022,,3.5,6.0,2.5,3.5,,,,3.0,2.7,10.0,0.6,2.7,9.1,19.5,
102110084,2022,,3.0,5.6,2.4,3.0,,,,2.5,2.6,8.8,0.9,1.4,8.1,15.3,
100110187,2022,,3.4,6.8,2.9,4.6,,,,3.5,3.4,13.2,1.0,4.4,11.0,23.3,
109710206,2022,,4.2,7.8,3.4,5.5,,,,4.4,5.2,15.7,1.3,6.7,12.4,25.5,
102730116,2022,,3.9,6.9,2.3,4.2,,,,3.3,3.5,11.5,0.9,3.6,10.6,22.4,
102830045,2022,,3.0,4.4,1.7,2.0,,,,2.0,1.3,5.9,0.4,1.6,5.8,13.7,
