program_code,year,ayt_bio,ayt_cog1,ayt_cog2,ayt_dk,ayt_fel,ayt_fiz,ayt_kim,ayt_mat,ayt_tar1,ayt_tar2,ayt_tr,tyt_fen,tyt_mat,tyt_sos,tyt_tr,ydt_dil
106910716,2022,,,,,,,,,,,,,,,,
103210592,2022,,,,,,,,,,,,,,,,
108090082,2022,,,,,,,,,,,,,,,,
103390216,2022,,,,,,,,,,,,,,,,
301610017,2022,,,,,,,,,,,,,,,,
300190399,2022,,,,,,,,,,,,,,,,
300512195,2022,,,,,,,,,,,,,,,,
300512186,2022,,,,,,,,,,,,,,,,
300990057,2022,,,,,,,,,,,,,,,,
106910716,2021,,,,,,,,,,,,,,,,
202310812,2021,,,,,,,,,,,,,,,,
205410962,2021,,,,,,,,,,,,,,,,
203211302,2021,,,,,,,,,,,,,,,,
202412482,2021,,,,,,,,,,,,,,,,
203711557,2021,,,,,,,,,,,,,,,,
206010699,2021,,,,,,,,,,,,,,,,
103810541,2021,,,,,,,,,,,,,,,,
300512186,2021,,,,,,,,,,,,,,,,
203410729,2021,,,,,,,,,,,,,,,,
205410892,2021,,,,,,,,,,,,,,,,
200790434,2021,,,,,,,,,,,,,,,,
203711548,2021,,,,,,,,,,,,,,,,
202512312,2021,,,,,,,,,,,,,,,,
203510473,2021,,,,,,,,,,,,,,,,
101090550,2021,,,,,,,,,,,,,,,,
206210591,2021,,,,,,,,,,,,,,,,
300990057,2021,,,,,,,,,,,,,,,,
201710353,2021,,,,,,,,,,,,,,,,
300190400,2021,,,,,,,,,,,,,,,,
206210582,2021,,,,,,,,,,,,,,,,
103230499,2021,,,,,,,,,,,,,,,,
208450805,2021,,,,,,,,,,,,,,,,
206111642,2021,,,,,,,,,,,,,,,,
200690379,2021,,,,,,,,,,,,,,,,
205090054,2021,,,,,,,,,,,,,,,,
206710461,2021,,,,,,,,,,,,,,,,
208450806,2021,,,,,,,,,,,,,,,,
203111299,2021,,,,,,,,,,,,,,,,
201990529,2021,,,,,,,,,,,,,,,,
205090116,2021,,,,,,,,,,,,,,,,
204112373,2021,,,,,,,,,,,,,,,,
206710460,2021,,,,,,,,,,,,,,,,
206511092,2021,,,,,,,,,,,,,,,,
204712685,2021,,,,,,,,,,,,,,,,
202412491,2021,,,,,,,,,,,,,,,,
203410686,2021,,,,,,,,,,,,,,,,
301610016,2021,,,,,,,,,,,,,,,,
204112091,2021,,,,,,,,,,,,,,,,
201610724,2021,,,,,,,,,,,,,,,,
201610733,2021,,,,,,,,,,,,,,,,
205410908,2021,,,,,,,,,,,,,,,,
200790433,2021,,,,,,,,,,,,,,,,
109290343,2021,,,,,,,,,,,,,,,,
206010706,2021,,,,,,,,,,,,,,,,
301610017,2021,,,,,,,,,,,,,,,,
301610018,2021,,,,,,,,,,,,,,,,
100390222,2021,,,,,,,,,,,,,,,,
206010681,2021,,,,,,,,,,,,,,,,
201210755,2021,,,,,,,,,,,,,,,,
107390101,2021,,,,,,,,,,,,,,,,
103990153,2021,,,,,,,,,,,,,,,,
202512278,2021,,,,,,,,,,,,,,,,
300311542,2021,,,,,,,,,,,,,,,,
201210764,2021,,,,,,,,,,,,,,,,
300190399,2021,,,,,,,,,,,,,,,,
201710344,2021,,,,,,,,,,,,,,,,
202090304,2021,,,,,,,,,,,,,,,,
201990528,2021,,,,,,,,,,,,,,,,
203510491,2021,,,,,,,,,,,,,,,,
108090082,2021,,,,,,,,,,,,,,,,
203190047,2021,,,,,,,,,,,,,,,,
110090077,2021,,,,,,,,,,,,,,,,
103490164,2021,,,,,,,,,,,,,,,,
203211303,2021,,,,,,,,,,,,,,,,
206190382,2021,,,,,,,,,,,,,,,,
202090302,2021,,,,,,,,,,,,,,,,
111711985,2021,,,,,,,,,,,,,,,,
206111651,2021,,,,,,,,,,,,,,,,
200690377,2021,,,,,,,,,,,,,,,,
105490029,2021,,,,,,,,,,,,,,,,
108810889,2021,,,,,,,,,,,,,,,,
103210592,2021,,,,,,,,,,,,,,,,
200690376,2021,,,,,,,,,,,,,,,,
300311533,2021,,,,,,,,,,,,,,,,
206511117,2021,,,,,,,,,,,,,,,,
111570304,2021,,,,,,,,,,,,,,,,
204712676,2021,,,,,,,,,,,,,,,,
300512195,2021,,,,,,,,,,,,,,,,
202090303,2021,,,,,,,,,,,,,,,,
202310821,2021,,,,,,,,,,,,,,,,
202011585,2020,,,,,,,,,,,,,,,,
300311542,2020,,,,,,,,,,,,,,,,
300190399,2020,,,,,,,,,,,,,,,,
109290343,2020,,,,,,,,,,,,,,,,
300311533,2020,,,,,,,,,,,,,,,,
301610016,2020,,,,,,,,,,,,,,,,
301610018,2020,,,,,,,,,,,,,,,,
108810889,2020,,,,,,,,,,,,,,,,
202011576,2020,,,,,,,,,,,,,,,,
111570304,2020,,,,,,,,,,,,,,,,
202310812,2020,,,,,,,,,,,,,,,,
103230499,2020,,,,,,,,,,,,,,,,
206010706,2020,,,,,,,,,,,,,,,,
202412491,2020,,,,,,,,,,,,,,,,
200790433,2020,,,,,,,,,,,,,,,,
206010681,2020,,,,,,,,,,,,,,,,
300512195,2020,,,,,,,,,,,,,,,,
202512278,2020,,,,,,,,,,,,,,,,
203510491,2020,,,,,,,,,,,,,,,,
201710344,2020,,,,,,,,,,,,,,,,
103490164,2020,,,,,,,,,,,,,,,,
206190382,2020,,,,,,,,,,,,,,,,
206111651,2020,,,,,,,,,,,,,,,,
205410908,2020,,,,,,,,,,,,,,,,
105490029,2020,,,,,,,,,,,,,,,,
206511117,2020,,,,,,,,,,,,,,,,
100390222,2020,,,,,,,,,,,,,,,,
204712676,2020,,,,,,,,,,,,,,,,
203711557,2020,,,,,,,,,,,,,,,,
203711548,2020,,,,,,,,,,,,,,,,
203410729,2020,,,,,,,,,,,,,,,,
206210591,2020,,,,,,,,,,,,,,,,
206210582,2020,,,,,,,,,,,,,,,,
300512186,2020,,,,,,,,,,,,,,,,
205090054,2020,,,,,,,,,,,,,,,,
205090116,2020,,,,,,,,,,,,,,,,
204112373,2020,,,,,,,,,,,,,,,,
203410686,2020,,,,,,,,,,,,,,,,
205410962,2020,,,,,,,,,,,,,,,,
204112091,2020,,,,,,,,,,,,,,,,
200690376,2020,,,,,,,,,,,,,,,,
204712685,2020,,,,,,,,,,,,,,,,
110090077,2020,,,,,,,,,,,,,,,,
206511092,2020,,,,,,,,,,,,,,,,
203111299,2020,,,,,,,,,,,,,,,,
206111642,2020,,,,,,,,,,,,,,,,
201710353,2020,,,,,,,,,,,,,,,,
203510473,2020,,,,,,,,,,,,,,,,
202512312,2020,,,,,,,,,,,,,,,,
200790434,2020,,,,,,,,,,,,,,,,
300990057,2020,,,,,,,,,,,,,,,,
206010699,2020,,,,,,,,,,,,,,,,
202412482,2020,,,,,,,,,,,,,,,,
107390101,2020,,,,,,,,,,,,,,,,
106910716,2020,,,,,,,,,,,,,,,,
202310821,2020,,,,,,,,,,,,,,,,
103210592,2020,,,,,,,,,,,,,,,,
108090082,2020,,,,,,,,,,,,,,,,
108210947,2020,,,,,,,,,,,,,,,,
201210764,2020,,,,,,,,,,,,,,,,
201210755,2020,,,,,,,,,,,,,,,,
201610733,2020,,,,,,,,,,,,,,,,
301610017,2020,,,,,,,,,,,,,,,,
201610724,2020,,,,,,,,,,,,,,,,
200690379,2020,,,,,,,,,,,,,,,,
200690377,2020,,,,,,,,,,,,,,,,
205410892,2020,,,,,,,,,,,,,,,,
111711985,2020,,,,,,,,,,,,,,,,
203190047,2020,,,,,,,,,,,,,,,,
300190400,2020,,,,,,,,,,,,,,,,
103990153,2020,,,,,,,,,,,,,,,,
300390312,2020,,,,,,,,,,,,,,,,
103810541,2020,,,,,,,,,,,,,,,,
205410962,2019,,,,,,,,,,,,,,,,
203711548,2019,,,,,,,,,,,,,,,,
205410892,2019,,,,,,,,,,,,,,,,
206010699,2019,,,,,,,,,,,,,,,,
202390106,2019,,,,,,,,,,,,,,,,
203490128,2019,,,,,,,,,,,,,,,,
202310821,2019,,,,,,,,,,,,,,,,
111711985,2019,,,,,,,,,,,,,,,,
203711557,2019,,,,,,,,,,,,,,,,
300311533,2019,,,,,,,,,,,,,,,,
106910716,2019,,,,,,,,,,,,,,,,
202011576,2019,,,,,,,,,,,,,,,,
204112364,2019,,,,,,,,,,,,,,,,
204712676,2019,,,,,,,,,,,,,,,,
206511117,2019,,,,,,,,,,,,,,,,
105490029,2019,,,,,,,,,,,,,,,,
300311975,2019,,,,,,,,,,,,,,,,
103210592,2019,,,,,,,,,,,,,,,,
206111651,2019,,,,,,,,,,,,,,,,
202011585,2019,,,,,,,,,,,,,,,,
201650174,2019,,,,,,,,,,,,,,,,
200690376,2019,,,,,,,,,,,,,,,,
103490164,2019,,,,,,,,,,,,,,,,
203190047,2019,,,,,,,,,,,,,,,,
108090082,2019,,,,,,,,,,,,,,,,
300512565,2019,,,,,,,,,,,,,,,,
108210947,2019,,,,,,,,,,,,,,,,
201710344,2019,,,,,,,,,,,,,,,,
201210764,2019,,,,,,,,,,,,,,,,
202011867,2019,,,,,,,,,,,,,,,,
202512278,2019,,,,,,,,,,,,,,,,
201210755,2019,,,,,,,,,,,,,,,,
201210904,2019,,,,,,,,,,,,,,,,
203510491,2019,,,,,,,,,,,,,,,,
203510967,2019,,,,,,,,,,,,,,,,
201610733,2019,,,,,,,,,,,,,,,,
103810541,2019,,,,,,,,,,,,,,,,
202512409,2019,,,,,,,,,,,,,,,,
206010681,2019,,,,,,,,,,,,,,,,
110090077,2019,,,,,,,,,,,,,,,,
202490544,2019,,,,,,,,,,,,,,,,
201610724,2019,,,,,,,,,,,,,,,,
108810889,2019,,,,,,,,,,,,,,,,
202412491,2019,,,,,,,,,,,,,,,,
204112091,2019,,,,,,,,,,,,,,,,
204712685,2019,,,,,,,,,,,,,,,,
205410908,2019,,,,,,,,,,,,,,,,
206511108,2019,,,,,,,,,,,,,,,,
200690379,2019,,,,,,,,,,,,,,,,
203410686,2019,,,,,,,,,,,,,,,,
203111299,2019,,,,,,,,,,,,,,,,
200690378,2019,,,,,,,,,,,,,,,,
204112373,2019,,,,,,,,,,,,,,,,
107390101,2019,,,,,,,,,,,,,,,,
206511092,2019,,,,,,,,,,,,,,,,
206111748,2019,,,,,,,,,,,,,,,,
201650173,2019,,,,,,,,,,,,,,,,
203790173,2019,,,,,,,,,,,,,,,,
201710353,2019,,,,,,,,,,,,,,,,
300512186,2019,,,,,,,,,,,,,,,,
205090054,2019,,,,,,,,,,,,,,,,
206010706,2019,,,,,,,,,,,,,,,,
206111642,2019,,,,,,,,,,,,,,,,
200690377,2019,,,,,,,,,,,,,,,,
206210582,2019,,,,,,,,,,,,,,,,
201710556,2019,,,,,,,,,,,,,,,,
206211077,2019,,,,,,,,,,,,,,,,
205090055,2019,,,,,,,,,,,,,,,,
103990153,2019,,,,,,,,,,,,,,,,
203510473,2019,,,,,,,,,,,,,,,,
202512312,2019,,,,,,,,,,,,,,,,
103230499,2019,,,,,,,,,,,,,,,,
206210591,2019,,,,,,,,,,,,,,,,
206010821,2019,,,,,,,,,,,,,,,,
202310812,2019,,,,,,,,,,,,,,,,
203410729,2019,,,,,,,,,,,,,,,,
202412482,2019,,,,,,,,,,,,,,,,
409610319,2024,,,,,,,,,,,,,,,,
409610337,2024,,,,,,,,,,,,,,,,
409610328,2024,,,,,,,,,,,,,,,,
409610337,2023,,,,,,,,,,,,,,,,
409610328,2023,,,,,,,,,,,,,,,,
409610319,2023,,,,,,,,,,,,,,,,
111712241,2023,,,,,,,,,,,,,,,,
409610337,2022,,,,,,,,,,,,,,,,
409610328,2022,,,,,,,,,,,,,,,,
409610319,2022,,,,,,,,,,,,,,,,
111712241,2022,,,,,,,,,,,,,,,,
409610337,2021,,,,,,,,,,,,,,,,
409610328,2021,,,,,,,,,,,,,,,,
111712241,2021,,,,,,,,,,,,,,,,
409610319,2021,,,,,,,,,,,,,,,,
111712241,2020,,,,,,,,,,,,,,,,
409610328,2020,,,,,,,,,,,,,,,,
409610319,2020,,,,,,,,,,,,,,,,
409610337,2020,,,,,,,,,,,,,,,,
409610319,2019,,,,,,,,,,,,,,,,
409610328,2019,,,,,,,,,,,,,,,,
409610337,2019,,,,,,,,,,,,,,,,
111712241,2019,,,,,,,,,,,,,,,,
300112321,2019,,,,,,,,,,,,,,,,
300190322,2019,,,,,,,,,,,,,,,,
408810729,2024,,,,,,,,,,,,,,,,
408810092,2024,,,,,,,,,,,,,,,,
408810692,2024,,,,,,,,,,,,,,,,
408810692,2023,,,,,,,,,,,,,,,,
408810729,2023,,,,,,,,,,,,,,,,
408810092,2023,,,,,,,,,,,,,,,,
408810692,2022,,,,,,,,,,,,,,,,
408810611,2022,,,,,,,,,,,,,,,,
408810092,2022,,,,,,,,,,,,,,,,
408810092,2021,,,,,,,,,,,,,,,,
408810611,2021,,,,,,,,,,,,,,,,
408810692,2021,,,,,,,,,,,,,,,,
408810092,2020,,,,,,,,,,,,,,,,
408810676,2020,,,,,,,,,,,,,,,,
408810611,2020,,,,,,,,,,,,,,,,
408810611,2019,,,,,,,,,,,,,,,,
408810092,2019,,,,,,,,,,,,,,,,
408810489,2019,,,,,,,,,,,,,,,,
201290523,2024,,,,,,,,,,,,,,,,
201290509,2024,,,,,,,,,,,,,,,,
102990450,2024,,,,,,,,,,,,,,,,
102990330,2024,,,,,,,,,,,,,,,,
201290516,2024,,,,,,,,,,,,,,,,
201290502,2024,,,,,,,,,,,,,,,,
201290502,2023,,,,,,,,,,,,,,,,
201290516,2023,,,,,,,,,,,,,,,,
201290509,2023,,,,,,,,,,,,,,,,
201290523,2023,,,,,,,,,,,,,,,,
102990330,2023,,,,,,,,,,,,,,,,
102990330,2022,,,,,,,,,,,,,,,,
107090285,2021,,,,,,,,,,,,,,,,
102990330,2021,,,,,,,,,,,,,,,,
107090204,2020,,,,,,,,,,,,,,,,
102990330,2020,,,,,,,,,,,,,,,,
101490621,2024,,,,,,,,,,,,,,,,
101490621,2023,,,,,,,,,,,,,,,,
101490621,2022,,,,,,,,,,,,,,,,
101490397,2021,,,,,,,,,,,,,,,,
101490397,2020,,,,,,,,,,,,,,,,
201410408,2019,,,,,,,,,,,,,,,,
204010545,2019,,,,,,,,,,,,,,,,
204010536,2019,,,,,,,,,,,,,,,,
204010669,2019,,,,,,,,,,,,,,,,
202111142,2019,,,,,,,,,,,,,,,,
202910375,2019,,,,,,,,,,,,,,,,
201410392,2019,,,,,,,,,,,,,,,,
204010554,2019,,,,,,,,,,,,,,,,
202111133,2019,,,,,,,,,,,,,,,,
202111151,2019,,,,,,,,,,,,,,,,
202910384,2019,,,,,,,,,,,,,,,,
209910021,2024,,,,,,,,,,,,0.9,2.2,6.8,21.1,
210301354,2024,,,,,,,,,,,,,,,,
206850778,2024,,,,,,,,,,,,0.2,1.1,3.1,8.0,
107751669,2024,,,,,,,,,,,,0.0,0.0,4.9,16.9,
206850636,2024,,,,,,,,,,,,0.3,0.8,4.9,14.2,
200211598,2024,,,,,,,,,,,,,,,,
108050199,2024,,,,,,,,,,,,0.8,0.6,6.6,13.3,
205050392,2024,,,,,,,,,,,,1.9,1.6,2.0,7.9,
205050232,2024,,,,,,,,,,,,,,,,
205050214,2024,,,,,,,,,,,,,,,,
300590403,2024,,,,,,,,,,,,,,,,
205050383,2024,,,,,,,,,,,,0.2,0.6,2.4,8.4,
207550196,2024,,,,,,,,,,,,-0.9,1.9,2.4,7.2,
201490283,2024,,,,,,,,,,,,,,,,
205090111,2024,,,,,,,,,,,,-0.2,0.7,4.2,8.7,
112553231,2024,,,,,,,,,,,,0.7,1.2,4.7,14.6,
409610213,2024,,,,,,,,,,,,,,,,
101650178,2024,,,,,,,,,,,,0.6,0.4,6.7,18.1,
111690692,2024,,,,,,,,,,,,,,,,
409610204,2024,,,,,,,,,,,,,,,,
208451001,2024,,,,,,,,,,,,5.2,9.2,12.8,26.2,
208910032,2024,,,,,,,,,,,,0.4,8.0,9.1,20.8,
300551124,2024,,,,,,,,,,,,,,,,
103350536,2024,,,,,,,,,,,,0.5,1.1,5.8,18.5,
203590146,2024,,,,,,,,,,,,0.5,3.0,9.4,17.2,
106390062,2024,,,,,,,,,,,,1.5,1.0,7.6,16.5,
106650084,2024,,,,,,,,,,,,0.8,1.2,4.8,18.0,
101850291,2024,,,,,,,,,,,,-0.2,0.8,3.4,8.8,
203550684,2024,,,,,,,,,,,,1.2,3.5,6.2,22.8,
110351283,2024,,,,,,,,,,,,0.3,1.2,6.6,17.1,
106251253,2024,,,,,,,,,,,,1.0,3.3,5.8,22.0,
203590203,2024,,,,,,,,,,,,1.0,0.8,0.6,6.7,
102390136,2024,,,,,,,,,,,,0.2,0.3,4.2,12.7,
104351488,2024,,,,,,,,,,,,0.4,0.4,5.0,9.9,
111890174,2024,,,,,,,,,,,,1.0,1.4,6.7,21.4,
108050348,2024,,,,,,,,,,,,1.3,3.0,6.2,16.3,
206050105,2024,,,,,,,,,,,,1.3,0.5,6.1,16.0,
107890047,2024,,,,,,,,,,,,1.9,0.0,4.5,14.8,
102390123,2024,,,,,,,,,,,,0.2,0.9,3.4,9.9,
103251553,2024,,,,,,,,,,,,0.5,3.2,8.2,18.4,
107090205,2024,,,,,,,,,,,,0.7,2.4,11.0,26.1,
204090202,2024,,,,,,,,,,,,,,,,
104351125,2024,,,,,,,,,,,,0.4,-0.2,4.8,12.9,
107990133,2024,,,,,,,,,,,,0.6,0.8,7.6,19.5,
109150283,2024,,,,,,,,,,,,0.7,0.8,7.2,15.1,
108251123,2024,,,,,,,,,,,,0.9,0.9,9.9,21.7,
100950654,2024,,,,,,,,,,,,0.1,0.7,6.2,16.2,
108190132,2024,,,,,,,,,,,,-0.1,1.1,5.6,11.8,
102550837,2024,,,,,,,,,,,,0.1,0.8,9.4,19.5,
210000409,2024,,,,,,,,,,,,0.5,0.0,4.5,20.0,
103290170,2024,,,,,,,,,,,,0.7,0.5,5.1,14.3,
107050139,2024,,,,,,,,,,,,0.5,0.6,7.0,15.0,
108650863,2024,,,,,,,,,,,,0.6,2.7,10.5,23.6,
110090122,2024,,,,,,,,,,,,1.3,2.9,10.4,25.9,
204090129,2024,,,,,,,,,,,,,,,,
204090130,2024,,,,,,,,,,,,,,,,
101451363,2024,,,,,,,,,,,,0.8,1.0,3.8,12.2,
202190181,2024,,,,,,,,,,,,,,,,
100650224,2024,,,,,,,,,,,,0.3,0.5,4.5,12.0,
106750241,2024,,,,,,,,,,,,0.5,2.0,6.5,17.2,
104590169,2024,,,,,,,,,,,,,,,,
210200157,2024,,,,,,,,,,,,-0.2,0.0,8.8,24.2,
112350701,2024,,,,,,,,,,,,2.3,1.7,8.6,19.8,
106450359,2024,,,,,,,,,,,,0.3,2.3,6.9,11.5,
206090384,2024,,,,,,,,,,,,-0.1,2.7,7.0,23.0,
206050114,2024,,,,,,,,,,,,,,,,
104750468,2024,,,,,,,,,,,,0.0,0.2,4.8,12.0,
203550666,2024,,,,,,,,,,,,0.2,0.0,5.2,12.3,
203551382,2024,,,,,,,,,,,,,,,,
203550675,2024,,,,,,,,,,,,,,,,
205550103,2024,,,,,,,,,,,,,,,,
103450898,2024,,,,,,,,,,,,4.8,5.8,12.9,29.2,
208910160,2024,,,,,,,,,,,,,,,,
208910101,2024,,,,,,,,,,,,-0.9,1.6,2.9,12.1,
200851597,2024,,,,,,,,,,,,,,,,
208451008,2024,,,,,,,,,,,,0.5,0.5,2.6,11.0,
111690459,2024,,,,,,,,,,,,2.5,4.0,13.8,25.6,
105690752,2024,,,,,,,,,,,,0.3,1.1,5.9,16.2,
201290383,2024,,,,,,,,,,,,0.3,0.6,4.8,13.7,
201490290,2024,,,,,,,,,,,,,,,,
201490276,2024,,,,,,,,,,,,,,,,
201950192,2024,,,,,,,,,,,,,,,,
201950614,2024,,,,,,,,,,,,1.0,1.1,6.2,14.7,
202050092,2024,,,,,,,,,,,,0.4,0.7,4.7,12.1,
205053305,2024,,,,,,,,,,,,,,,,
206850512,2024,,,,,,,,,,,,1.4,2.8,11.5,24.6,
202090248,2024,,,,,,,,,,,,-3.8,0.0,-2.5,5.0,
210401060,2024,,,,,,,,,,,,0.8,1.0,5.7,18.7,
210401046,2024,,,,,,,,,,,,3.8,11.5,10.2,27.5,
202050083,2024,,,,,,,,,,,,1.2,7.2,8.8,21.8,
107350842,2024,,,,,,,,,,,,0.2,-0.1,4.0,15.2,
210401081,2024,,,,,,,,,,,,0.6,2.2,2.6,12.5,
210401067,2024,,,,,,,,,,,,,,,,
203050741,2024,,,,,,,,,,,,,,,,
202050126,2024,,,,,,,,,,,,0.2,-1.2,1.7,6.5,
210200164,2024,,,,,,,,,,,,2.5,0.8,11.0,14.5,
202770026,2024,,,,,,,,,,,,3.0,1.0,10.5,21.8,
202770035,2024,,,,,,,,,,,,0.3,1.0,3.9,9.4,
202750631,2024,,,,,,,,,,,,1.8,3.6,9.3,24.4,
202190183,2024,,,,,,,,,,,,,,,,
202390255,2024,,,,,,,,,,,,,,,,
100550288,2024,,,,,,,,,,,,0.0,-1.5,5.2,12.5,
202390381,2024,,,,,,,,,,,,0.4,0.9,1.1,0.2,
101950396,2024,,,,,,,,,,,,0.1,1.1,5.3,17.1,
202351703,2024,,,,,,,,,,,,-0.6,1.2,3.0,7.4,
201750291,2024,,,,,,,,,,,,4.0,6.8,11.8,21.2,
207550187,2024,,,,,,,,,,,,0.5,1.4,9.1,24.9,
202390395,2024,,,,,,,,,,,,,,,,
208150407,2024,,,,,,,,,,,,,,,,
207551007,2024,,,,,,,,,,,,,,,,
202590254,2024,,,,,,,,,,,,0.8,1.3,6.2,16.1,
202450282,2024,,,,,,,,,,,,2.8,3.8,13.2,27.0,
210300535,2024,,,,,,,,,,,,0.3,-0.6,1.6,8.6,
210300514,2024,,,,,,,,,,,,0.7,3.2,12.5,26.4,
202470162,2024,,,,,,,,,,,,0.5,0.6,3.9,11.4,
210301347,2024,,,,,,,,,,,,,,,,
202452118,2024,,,,,,,,,,,,0.4,1.5,6.3,16.1,
202451305,2024,,,,,,,,,,,,,,,,
202351712,2024,,,,,,,,,,,,-1.1,0.2,2.6,5.2,
202350689,2024,,,,,,,,,,,,,,,,
202350062,2024,,,,,,,,,,,,0.7,0.8,11.2,25.3,
202390262,2024,,,,,,,,,,,,,,,,
202050117,2024,,,,,,,,,,,,,,,,
202090247,2024,,,,,,,,,,,,,,,,
210300528,2024,,,,,,,,,,,,,,,,
210300521,2024,,,,,,,,,,,,0.2,0.6,2.6,7.4,
202551834,2024,,,,,,,,,,,,,,,,
201950208,2024,,,,,,,,,,,,,,,,
201250409,2024,,,,,,,,,,,,2.0,5.1,9.4,28.0,
202551816,2024,,,,,,,,,,,,4.0,5.5,13.8,27.2,
200851598,2024,,,,,,,,,,,,,,,,
202590255,2024,,,,,,,,,,,,0.0,0.0,1.6,15.9,
205550112,2024,,,,,,,,,,,,-0.3,-0.8,1.4,12.7,
112070672,2024,,,,,,,,,,,,0.1,1.0,6.5,20.1,
112553276,2024,,,,,,,,,,,,0.2,1.9,6.5,20.0,
104590442,2024,,,,,,,,,,,,0.3,1.9,7.9,17.2,
207551025,2024,,,,,,,,,,,,0.0,0.2,2.8,17.5,
104590421,2024,,,,,,,,,,,,,,,,
112450969,2024,,,,,,,,,,,,1.5,2.6,10.6,25.6,
201750307,2024,,,,,,,,,,,,0.7,0.0,5.4,11.9,
101451496,2024,,,,,,,,,,,,0.0,0.6,2.6,10.3,
103950724,2024,,,,,,,,,,,,0.0,0.2,6.4,20.9,
109451763,2024,,,,,,,,,,,,0.4,1.2,8.0,20.6,
202751523,2024,,,,,,,,,,,,0.1,-0.2,2.6,7.5,
105150514,2024,,,,,,,,,,,,0.6,0.4,3.5,10.0,
102750623,2024,,,,,,,,,,,,0.8,3.5,11.0,22.2,
203050759,2024,,,,,,,,,,,,0.4,1.6,5.1,12.8,
210000402,2024,,,,,,,,,,,,,,,,
109751169,2024,,,,,,,,,,,,2.5,4.8,10.8,24.2,
100150865,2024,,,,,,,,,,,,0.7,0.6,8.9,21.8,
102090105,2024,,,,,,,,,,,,-0.5,0.2,2.6,10.3,
110670142,2024,,,,,,,,,,,,0.4,2.5,8.6,21.5,
210401074,2024,,,,,,,,,,,,,,,,
101590160,2024,,,,,,,,,,,,0.6,1.5,10.0,22.2,
100750577,2024,,,,,,,,,,,,0.7,1.7,9.8,22.4,
202190182,2024,,,,,,,,,,,,,,,,
210401053,2024,,,,,,,,,,,,,,,,
204750679,2024,,,,,,,,,,,,1.2,2.1,12.8,25.0,
200211589,2024,,,,,,,,,,,,,,,,
208150416,2024,,,,,,,,,,,,0.5,1.2,2.9,10.5,
209910020,2024,,,,,,,,,,,,,,,,
204751059,2024,,,,,,,,,,,,-0.4,2.1,7.5,20.6,
409610197,2024,,,,,,,,,,,,,,,,
203851999,2024,,,,,,,,,,,,,,,,
206850769,2024,,,,,,,,,,,,,,,,
205550112,2023,,,,,,,,,,,,-1.1,-1.1,3.5,8.4,
101950396,2023,,,,,,,,,,,,0.9,1.4,8.1,15.1,
100550288,2023,,,,,,,,,,,,0.9,0.6,5.5,12.1,
110670260,2023,,,,,,,,,,,,,,,,
202190183,2023,,,,,,,,,,,,,,,,
202190181,2023,,,,,,,,,,,,,,,,
110090122,2023,,,,,,,,,,,,1.2,9.2,7.8,23.1,
107350842,2023,,,,,,,,,,,,0.3,1.9,5.5,13.4,
100170427,2023,,,,,,,,,,,,0.4,1.2,6.4,16.5,
110670211,2023,,,,,,,,,,,,,,,,
208150407,2023,,,,,,,,,,,,,,,,
210200157,2023,,,,,,,,,,,,,,,,
210200164,2023,,,,,,,,,,,,0.7,1.3,5.3,11.5,
100950654,2023,,,,,,,,,,,,0.7,1.6,7.2,16.3,
109771207,2023,,,,,,,,,,,,2.0,8.9,8.4,20.3,
108650863,2023,,,,,,,,,,,,0.7,9.2,8.1,24.4,
101451363,2023,,,,,,,,,,,,-0.2,1.0,3.6,11.3,
104590169,2023,,,,,,,,,,,,,,,,
104590449,2023,,,,,,,,,,,,0.8,1.6,4.0,13.0,
104750468,2023,,,,,,,,,,,,0.6,0.4,4.4,10.0,
205550103,2023,,,,,,,,,,,,,,,,
200851597,2023,,,,,,,,,,,,,,,,
201290383,2023,,,,,,,,,,,,0.4,0.9,4.2,12.4,
202050092,2023,,,,,,,,,,,,0.2,1.1,4.8,16.2,
202090248,2023,,,,,,,,,,,,-0.3,1.5,2.0,4.0,
202050083,2023,,,,,,,,,,,,,,,,
202050126,2023,,,,,,,,,,,,-0.5,0.4,3.7,10.9,
202390255,2023,,,,,,,,,,,,,,,,
202390388,2023,,,,,,,,,,,,0.9,0.5,2.5,5.1,
202390381,2023,,,,,,,,,,,,-0.4,0.0,0.4,4.6,
202390395,2023,,,,,,,,,,,,0.4,0.5,1.8,4.9,
202450282,2023,,,,,,,,,,,,0.9,13.3,9.8,22.9,
202470162,2023,,,,,,,,,,,,0.4,2.1,6.7,16.0,
210300528,2023,,,,,,,,,,,,1.3,2.4,12.0,24.3,
210300521,2023,,,,,,,,,,,,0.2,1.3,3.4,10.2,
202551834,2023,,,,,,,,,,,,,,,,
202551816,2023,,,,,,,,,,,,6.0,16.0,7.5,25.0,
202590255,2023,,,,,,,,,,,,0.6,1.3,5.0,12.7,
207551025,2023,,,,,,,,,,,,0.6,1.2,2.2,9.1,
201750307,2023,,,,,,,,,,,,0.6,1.3,6.8,16.4,
202751523,2023,,,,,,,,,,,,-0.1,0.9,5.5,16.0,
203050759,2023,,,,,,,,,,,,0.5,1.4,6.4,16.8,
210401074,2023,,,,,,,,,,,,,,,,
210401053,2023,,,,,,,,,,,,0.5,11.5,7.5,16.0,
204750679,2023,,,,,,,,,,,,-0.5,8.0,9.5,24.5,
