program_code,year,placed_count,placed_pref_rank_avg,placed_top_1_pref_count,placed_top_3_pref_count,placed_top_10_pref_count,placed_rank_1_count,placed_rank_2_count,placed_rank_3_count,placed_rank_4_count,placed_rank_5_count,placed_rank_6_count,placed_rank_7_count,placed_rank_8_count,placed_rank_9_count,placed_rank_10_count,placed_rank_11_count,placed_rank_12_count,placed_rank_13_count,placed_rank_14_count,placed_rank_15_count,placed_rank_16_count,placed_rank_17_count,placed_rank_18_count,placed_rank_19_count,placed_rank_20_count,placed_rank_21_count,placed_rank_22_count,placed_rank_23_count,placed_rank_24_count
104390077,2023,42,5.8,7,18,34,7,6,5,6,3,2,2,2,0,1,2,2,0,1,0,1,0,0,1,0,0,1,0,0
107330202,2023,70,7.0,9,23,53,9,9,5,4,7,6,5,1,3,4,4,2,2,0,3,2,1,0,1,0,1,0,1,0
101370270,2023,41,7.2,4,16,29,4,8,4,3,1,3,0,2,3,1,1,3,1,3,1,0,0,1,0,0,2,0,0,0
107310473,2023,42,6.4,10,17,35,10,3,4,2,2,4,4,3,2,1,1,0,2,0,0,1,0,0,0,1,1,0,1,0
108911647,2023,53,7.2,11,21,40,11,5,5,0,4,3,5,2,4,1,1,2,1,0,1,2,2,0,1,1,0,2,0,0
300290443,2023,2,2.5,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102790287,2023,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101290082,2023,42,8.9,9,14,27,9,3,2,1,1,3,3,3,1,1,0,1,2,2,1,1,2,1,0,1,0,2,0,2
109590048,2023,54,8.9,11,18,32,11,3,4,3,3,1,2,3,1,1,3,2,2,1,2,3,0,2,1,3,0,1,1,1
107310446,2023,83,6.3,25,38,66,25,7,6,4,9,3,4,5,2,1,1,3,1,1,1,1,0,3,2,0,1,1,1,1
111570357,2023,40,8.6,7,10,26,7,3,0,3,3,3,3,2,1,1,0,0,3,0,3,2,2,1,1,1,0,1,0,0
108990307,2023,62,7.3,14,20,46,14,4,2,5,3,3,5,3,6,1,0,7,0,0,0,4,1,1,0,1,1,1,0,0
300290442,2023,1,2.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101490475,2023,54,8.4,9,16,38,9,6,1,2,6,3,3,4,1,3,1,1,2,1,1,1,0,1,1,1,4,1,1,0
300211622,2023,8,5.8,2,5,7,2,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
102710387,2023,64,6.6,13,22,51,13,5,4,5,4,7,4,3,3,3,3,1,2,1,2,0,0,1,0,2,0,1,0,0
107990171,2023,54,6.0,7,22,44,7,7,8,6,5,4,2,1,4,0,3,0,3,0,0,2,0,1,0,0,0,0,0,1
107310473,2022,31,9.3,1,9,19,1,3,5,3,1,3,0,0,3,0,2,0,0,1,0,3,0,1,2,0,3,0,0,0
107710442,2022,52,11.2,6,13,24,6,3,4,2,1,0,3,2,0,3,1,2,2,3,2,2,5,2,1,1,3,1,2,1
107310446,2022,82,9.8,8,22,44,8,8,6,4,3,5,1,4,4,1,2,7,4,1,4,1,2,6,1,7,0,1,1,1
102790287,2022,1,3.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101370270,2022,41,8.1,5,13,27,5,6,2,2,3,1,4,1,2,1,4,1,1,1,1,0,2,0,1,0,0,2,1,0
300290443,2022,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101290082,2022,41,8.5,6,12,27,6,5,1,1,3,5,0,1,4,1,4,0,0,1,2,1,1,1,1,1,0,0,1,1
107910379,2022,52,8.6,4,13,36,4,5,4,5,1,4,3,5,4,1,2,2,2,0,1,2,2,0,1,0,0,1,3,0
108911647,2022,52,9.5,5,7,28,5,1,1,5,3,5,3,2,2,1,2,7,0,5,1,3,2,1,1,0,1,1,0,0
109490337,2022,21,7.5,1,4,19,1,1,2,2,1,1,3,2,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
104710336,2022,21,11.3,3,5,8,3,0,2,0,1,0,0,0,2,0,1,0,2,1,2,2,1,2,1,0,1,0,0,0
109590048,2022,52,7.8,11,17,36,11,4,2,2,5,5,2,2,2,1,2,2,1,2,0,2,2,0,1,0,1,0,3,0
107330202,2022,62,7.0,4,23,49,4,8,11,3,6,3,2,4,4,4,4,1,2,2,0,0,0,1,0,0,0,2,0,1
102710387,2022,62,9.1,6,16,39,6,4,6,4,4,4,3,1,6,1,2,4,4,0,2,1,1,1,1,1,0,1,3,2
101490475,2022,41,8.8,4,9,25,4,3,2,5,4,3,0,1,1,2,2,3,1,3,1,1,0,0,2,1,0,1,0,1
104790017,2022,31,7.9,1,8,21,1,5,2,5,1,0,4,0,0,3,2,2,1,0,0,1,2,2,0,0,0,0,0,0
111091394,2022,41,9.7,4,10,25,4,4,2,2,3,2,1,1,2,4,1,2,1,2,1,0,2,2,0,1,1,1,2,0
108990307,2022,62,10.1,5,13,34,5,3,5,3,1,6,6,1,3,1,2,4,1,2,3,1,4,3,2,2,0,3,0,1
104390077,2022,41,8.2,6,9,28,6,1,2,6,4,3,3,0,1,2,2,2,0,1,3,0,1,1,0,0,0,0,1,2
100890057,2022,62,8.0,2,17,42,2,9,6,8,7,2,3,2,2,1,4,1,1,3,3,2,1,0,0,0,0,4,1,0
101890037,2022,41,8.1,0,13,31,0,7,6,1,3,3,3,2,1,5,2,0,2,0,1,1,1,0,0,0,0,0,2,1
300211622,2022,5,14.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
300290442,2022,1,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
108911647,2021,16,8.8,2,3,10,2,1,0,2,3,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,0
300211622,2021,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109590048,2021,11,4.4,4,8,9,4,2,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
104390077,2021,27,7.0,6,12,20,6,1,5,1,1,0,3,1,1,1,2,0,2,0,0,0,1,0,0,0,1,1,0,0
111091394,2021,41,6.2,15,19,31,15,2,2,3,4,0,1,1,2,1,3,1,0,0,1,0,2,0,1,0,2,0,0,0
101370270,2021,7,9.1,1,3,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
104790017,2021,6,7.8,1,3,3,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
109490337,2021,2,6.5,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102710387,2021,62,8.7,15,20,41,15,5,0,2,5,5,1,1,5,2,2,1,1,0,2,1,3,0,3,2,3,2,1,0
300290443,2021,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107710442,2021,52,7.4,11,23,39,11,7,5,4,2,4,1,0,1,4,2,0,0,1,0,2,0,1,0,2,0,2,1,2
102790287,2021,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107910379,2021,31,5.6,3,15,27,3,8,4,0,3,2,1,0,3,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0
100890057,2021,25,5.4,6,12,22,6,2,4,3,2,0,2,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
107330202,2021,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107310446,2021,60,6.3,13,25,47,13,6,6,7,1,6,1,3,1,3,2,1,2,3,1,0,1,1,0,0,1,1,0,0
108990307,2021,62,6.7,10,28,45,10,10,8,2,4,3,3,2,1,2,1,3,3,5,1,0,0,2,1,0,0,0,0,1
107310473,2021,4,3.5,0,3,4,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300290442,2021,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101890037,2021,1,6.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101290082,2021,2,7.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
101490475,2021,16,5.5,3,6,14,3,1,2,2,2,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
104710336,2021,1,2.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102710387,2020,62,10.3,9,11,37,9,1,1,8,4,5,1,2,3,3,2,1,1,1,2,3,1,0,3,1,1,3,3,3
104790017,2020,62,9.9,2,10,38,2,5,3,2,4,6,6,5,3,2,3,2,4,1,0,2,1,2,2,2,1,0,3,1
108911647,2020,62,8.9,6,13,44,6,4,3,7,5,3,1,3,8,4,1,2,1,0,3,0,1,2,3,0,3,0,1,1
111091394,2020,41,8.2,8,13,28,8,1,4,0,0,7,1,3,2,2,4,0,0,1,1,1,1,2,1,1,0,1,0,0
300211622,2020,2,8.5,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108990307,2020,52,12.9,3,6,20,3,3,0,1,1,3,1,5,0,3,1,2,0,3,6,2,2,2,5,2,3,2,2,0
104710336,2020,62,9.7,4,9,41,4,1,4,5,3,3,3,6,5,7,1,1,5,2,2,0,2,1,2,1,1,2,1,0
100890058,2020,41,8.6,1,5,29,1,4,0,4,5,6,1,4,2,2,2,1,2,1,1,0,1,1,0,1,0,1,1,0
101370270,2020,41,10.6,3,10,20,3,6,1,0,2,2,1,0,3,2,1,1,2,3,1,4,3,2,1,2,0,0,1,0
107310446,2020,82,10.2,6,21,47,6,10,5,2,2,8,4,1,7,2,2,5,0,4,3,1,1,1,3,4,5,2,2,2
104390077,2020,41,10.0,2,5,25,2,1,2,4,2,3,4,1,4,2,3,0,2,1,2,0,0,3,1,0,1,1,1,1
109590048,2020,62,8.7,7,15,41,7,4,4,4,4,5,3,4,1,5,2,4,1,2,1,3,1,2,0,1,1,1,2,0
101290082,2020,41,9.4,0,6,26,0,3,3,3,1,1,3,4,7,1,0,4,3,4,0,0,0,1,1,2,0,0,0,0
107910379,2020,52,9.4,3,14,30,3,6,5,3,1,2,3,1,4,2,3,1,2,2,3,4,1,1,2,1,1,0,0,1
107710442,2020,62,8.7,11,20,39,11,6,3,1,4,6,0,4,3,1,0,3,1,5,3,2,1,2,2,0,1,0,2,1
100890057,2020,62,8.4,5,14,47,5,7,2,4,6,4,9,3,2,5,3,0,1,0,0,1,1,2,1,1,0,1,4,0
101890037,2020,41,10.3,4,6,24,4,2,0,4,3,2,4,1,1,3,0,4,0,1,2,0,0,0,4,1,2,2,0,1
107330202,2020,72,8.0,4,22,49,4,7,11,6,5,5,4,0,3,4,4,3,1,4,2,0,0,4,1,2,1,1,0,0
107310473,2020,62,9.4,3,11,36,3,1,7,5,3,2,8,4,2,1,1,6,5,4,2,1,0,2,2,0,1,0,1,1
104710336,2019,62,8.4,1,7,43,1,1,5,7,7,5,7,4,3,3,4,2,2,2,3,1,2,0,3,0,0,0,0,0
100890058,2019,41,7.2,3,14,32,3,4,7,5,5,1,2,1,1,3,2,0,1,1,1,0,0,0,0,0,2,0,1,1
107330202,2019,72,7.8,2,21,52,2,8,11,6,8,4,4,4,2,3,2,2,5,2,1,1,0,2,1,0,2,0,2,0
101890037,2019,41,8.7,0,6,28,0,3,3,3,6,2,1,6,2,2,1,1,4,1,1,2,1,0,0,1,1,0,0,0
108990307,2019,52,10.3,4,10,28,4,4,2,3,2,5,2,2,3,1,2,2,2,2,3,0,1,3,3,2,1,3,0,0
107310446,2019,82,9.6,5,20,49,5,6,9,3,6,4,3,7,5,1,7,3,2,3,1,2,1,2,2,3,0,1,2,4
102710387,2019,62,11.7,8,16,28,8,3,5,1,1,3,2,2,1,2,1,4,2,3,3,2,1,1,2,3,2,2,4,4
104790017,2019,62,9.8,6,13,40,6,3,4,3,4,5,2,1,5,7,1,2,0,3,3,1,0,2,2,1,4,1,2,0
107910379,2019,52,8.4,4,14,35,4,7,3,6,2,4,1,3,3,2,3,0,1,1,5,1,1,2,0,0,0,1,2,0
107710442,2019,62,7.8,9,19,44,9,8,2,4,5,5,3,2,4,2,1,2,2,2,5,0,1,0,1,1,1,1,0,1
108911647,2019,62,7.3,6,26,45,6,11,9,4,0,3,2,4,4,2,3,2,0,1,3,1,2,3,1,0,1,0,0,0
107310473,2019,62,8.7,2,13,44,2,7,4,5,10,4,3,0,2,7,3,1,1,0,0,4,0,2,2,1,1,1,1,1
100890057,2019,62,9.2,9,21,41,9,5,7,3,4,4,2,1,3,3,1,1,0,2,2,0,1,4,1,0,2,1,1,5
104390077,2019,41,9.3,2,8,31,2,2,4,1,1,2,6,4,4,5,0,0,0,0,1,2,3,0,2,0,0,1,0,1
300211622,2019,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110390237,2024,32,4.2,17,24,27,17,3,4,2,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1
110390237,2023,32,3.6,22,22,29,22,0,0,0,4,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
110390237,2022,31,4.2,23,25,27,23,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
110390244,2024,32,2.8,9,25,31,9,14,2,1,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
110390244,2023,32,3.4,4,25,30,4,19,2,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
110390244,2022,31,4.2,7,24,27,7,15,2,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0
200351709,2023,8,3.5,5,5,7,5,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
204190553,2023,24,5.0,8,15,20,8,4,3,0,2,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
105290034,2023,84,8.4,15,26,57,15,7,4,6,6,5,2,3,6,3,2,4,0,2,2,3,3,1,3,0,4,0,2,1
103350775,2023,84,5.7,21,40,67,21,14,5,6,8,6,2,3,0,2,5,1,2,1,2,1,0,1,2,0,0,0,2,0
200651848,2023,2,7.5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
101290073,2023,42,12.1,4,6,23,4,1,1,1,3,1,1,6,3,2,0,0,0,2,2,1,1,2,1,1,1,1,3,4
202550703,2023,58,4.1,17,36,53,17,14,5,7,3,2,3,1,0,1,1,1,0,0,0,0,0,0,0,2,0,0,1,0
201650017,2023,45,5.1,7,26,39,7,7,12,4,2,2,3,0,1,1,0,1,2,0,0,1,1,0,0,0,0,0,0,1
201150067,2023,6,2.0,3,5,6,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209210138,2023,37,3.5,10,26,36,10,13,3,2,1,1,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
101290070,2023,59,11.6,4,8,28,4,2,2,5,1,2,6,1,3,2,2,3,2,2,1,2,4,4,2,0,3,2,3,1
201790263,2023,8,7.4,1,3,6,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
106051352,2023,131,7.1,29,54,97,29,18,7,7,11,9,3,4,5,4,3,2,5,3,3,0,2,1,3,4,3,2,2,1
203590177,2023,7,2.9,2,5,7,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110670119,2023,64,4.9,19,35,56,19,5,11,6,7,3,1,1,0,3,0,1,3,0,0,0,2,0,1,0,0,0,1,0
103550967,2023,84,2.8,46,62,81,46,9,7,7,4,3,2,0,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
300350331,2023,15,4.3,4,8,14,4,2,2,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
300150518,2023,10,3.6,4,7,9,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
102890079,2023,84,7.8,15,27,57,15,10,2,8,5,5,5,3,3,1,2,4,4,2,1,2,3,4,1,0,1,1,2,0
101690103,2023,64,6.8,7,22,50,7,8,7,9,2,5,5,1,2,4,2,2,2,1,1,1,0,3,0,0,0,1,1,0
202751595,2023,13,3.0,7,8,12,7,1,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112370767,2023,42,4.8,5,22,39,5,11,6,4,1,4,2,1,2,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0
106650578,2023,74,5.0,19,40,65,19,11,10,9,3,2,4,2,5,0,2,0,1,2,0,1,0,0,0,1,0,1,0,1
104251232,2023,119,4.2,54,80,104,54,15,11,4,3,5,3,4,3,2,4,2,3,1,0,0,1,1,1,0,1,0,0,1
110390142,2023,96,7.4,20,36,71,20,9,7,6,7,5,5,6,2,4,1,3,3,1,1,2,2,4,2,0,1,3,2,0
208750390,2023,1,3.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208750166,2023,67,2.7,34,54,65,34,12,8,5,2,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
201650044,2023,10,3.4,1,7,10,1,5,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102350381,2023,91,7.6,13,34,66,13,7,14,8,7,1,2,7,5,2,3,1,3,1,2,3,3,1,1,1,2,1,2,1
101451503,2023,84,3.4,37,58,81,37,12,9,6,3,3,2,4,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
105190068,2023,64,6.2,16,28,51,16,9,3,3,7,2,4,4,1,2,1,2,0,3,1,0,3,1,0,0,0,0,1,1
203050829,2023,13,2.7,3,10,13,3,5,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203051121,2023,76,2.6,37,62,74,37,19,6,4,2,1,1,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
203550384,2023,6,3.0,2,4,6,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109490179,2023,64,6.1,17,28,53,17,2,9,6,7,2,2,4,2,2,2,1,0,2,1,0,1,0,0,0,0,0,2,2
101850264,2023,91,8.0,18,29,61,18,5,6,9,4,7,2,1,6,3,5,4,1,3,5,1,1,0,2,3,1,1,1,2
203150316,2023,12,5.4,5,6,10,5,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
201450037,2023,68,2.1,36,61,67,36,15,10,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109590015,2023,54,7.4,13,29,37,13,7,9,2,3,1,0,1,1,0,2,1,0,0,1,1,3,0,3,2,2,1,1,0
102090060,2023,64,4.9,23,40,54,23,11,6,1,7,2,3,1,0,0,1,1,1,0,0,2,1,1,0,0,0,0,2,1
104390105,2023,54,3.4,24,37,51,24,7,6,7,0,1,4,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
210400822,2023,1,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201650026,2023,11,4.5,5,6,10,5,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
201150076,2023,15,4.7,3,6,14,3,2,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100751363,2023,79,3.1,44,61,74,44,12,5,2,4,3,1,0,3,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0
200651857,2023,8,3.4,0,5,8,0,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104351443,2023,84,6.6,12,33,66,12,12,9,8,7,7,5,4,1,1,3,1,0,2,1,3,2,1,1,1,2,0,0,1
102790186,2023,64,5.5,4,22,60,4,8,10,6,7,8,7,6,3,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
100890075,2023,42,4.3,19,32,36,19,5,8,0,0,1,0,2,1,0,1,0,1,0,0,1,0,2,0,0,0,1,0,0
300250508,2023,10,5.3,0,5,8,0,3,2,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
108251017,2023,79,2.8,45,63,75,45,8,10,4,3,1,1,1,1,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0
200690734,2023,40,5.7,8,21,34,8,5,8,3,1,2,2,2,3,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
204751871,2023,41,3.5,19,31,37,19,7,5,3,1,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
200290135,2023,7,3.4,3,3,7,3,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206050874,2023,33,5.0,5,16,30,5,7,4,3,2,2,5,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
207450549,2023,58,6.0,18,27,45,18,5,4,5,6,1,3,1,1,1,2,0,1,1,4,0,1,1,2,0,1,0,0,0
300590394,2023,23,4.2,5,15,21,5,7,3,2,1,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
108950224,2023,106,3.8,51,77,97,51,10,16,3,1,5,3,2,4,2,2,1,1,0,0,0,1,1,1,0,1,1,0,0
208150161,2023,7,4.9,3,3,6,3,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
102690216,2023,79,5.1,26,41,69,26,10,5,5,4,5,6,5,2,1,2,1,1,0,1,0,1,0,0,3,1,0,0,0
108750544,2023,91,4.2,42,61,81,42,8,11,7,5,2,1,3,0,2,0,1,1,1,0,1,1,1,1,1,0,1,1,0
206410608,2023,43,3.0,10,36,43,10,8,18,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109850725,2023,69,5.5,26,35,58,26,6,3,4,8,4,0,3,2,2,0,2,1,0,1,1,1,1,0,0,1,2,1,0
204050032,2023,23,3.6,9,17,21,9,5,3,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
106450598,2023,74,8.2,16,30,52,16,7,7,5,2,5,3,0,3,4,1,1,1,1,1,1,2,3,3,0,2,2,1,3
200390120,2023,42,3.1,17,31,41,17,7,7,1,3,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
206050847,2023,16,5.2,3,6,14,3,3,0,2,1,3,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
103290212,2023,69,6.0,12,25,59,12,10,3,7,5,6,2,6,5,3,3,2,0,0,0,0,1,2,1,1,0,0,0,0
204050014,2023,53,3.5,21,39,47,21,17,1,3,4,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0
206050856,2023,9,4.2,4,6,8,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
106490148,2023,74,6.9,12,29,59,12,10,7,3,3,4,9,4,2,5,3,1,0,3,0,1,1,2,0,1,1,1,0,1
204190560,2023,18,2.9,7,15,17,7,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300550568,2023,17,2.6,11,12,16,11,1,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203550375,2023,30,4.7,1,17,28,1,8,8,3,3,3,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0
208450307,2023,51,2.3,22,45,50,22,10,13,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
205052476,2023,12,5.7,1,4,11,1,1,2,0,2,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
201050456,2023,74,4.7,12,41,64,12,22,7,9,4,3,3,2,0,2,3,3,1,0,0,0,1,0,1,0,0,1,0,0
301390061,2023,17,4.1,4,10,17,4,4,2,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108890302,2023,32,1.6,24,29,32,24,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210400815,2023,12,4.3,3,4,11,3,0,1,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
208450316,2023,10,3.9,1,4,10,1,0,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206850681,2023,67,3.3,30,52,62,30,17,5,4,2,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
101090558,2023,64,2.4,37,54,62,37,9,8,3,3,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
200290149,2023,37,3.9,5,22,36,5,13,4,3,2,4,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
205550439,2023,53,5.6,13,28,44,13,13,2,3,4,4,1,2,0,2,2,0,0,0,2,1,0,1,0,0,1,1,1,0
206410606,2023,8,4.0,2,6,7,2,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
204751862,2023,7,3.7,2,3,7,2,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103990106,2023,79,3.3,39,61,73,39,7,15,2,3,2,3,1,0,1,0,0,3,0,1,1,1,0,0,0,0,0,0,0
105951028,2023,69,4.7,26,36,61,26,6,4,5,6,3,6,1,3,1,3,0,1,1,0,0,0,0,0,2,1,0,0,0
201050447,2023,14,1.9,11,11,14,11,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210400829,2023,74,2.3,43,61,73,43,13,5,4,2,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
208750165,2023,11,4.5,3,7,10,3,3,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
201790264,2023,50,3.7,20,40,45,20,12,8,3,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0
209210080,2023,8,4.1,1,5,8,1,3,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207450522,2023,10,8.4,1,1,7,1,0,0,1,0,3,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
208150188,2023,39,3.5,12,25,37,12,11,2,6,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
107050218,2023,64,4.7,17,37,56,17,12,8,3,7,3,2,0,2,2,1,2,1,0,0,0,2,1,0,1,0,0,0,0
103150017,2023,106,2.7,71,85,100,71,8,6,9,1,2,0,2,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1
112910010,2023,74,4.4,11,45,66,11,22,12,6,5,2,5,1,2,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
109252993,2023,106,3.8,41,68,98,41,18,9,14,4,3,2,4,2,1,1,0,0,3,0,1,0,0,2,1,0,0,0,0
106150583,2023,106,5.6,30,51,92,30,5,16,6,9,6,3,6,6,5,0,1,2,2,3,1,3,0,0,0,0,1,0,1
