program_code,year,placed_pref_uni_devlet_count,placed_pref_uni_vakif_count,placed_pref_uni_kktc_count,placed_pref_uni_yurt_disi_count
203111306,2024,33,62,0,0
106190116,2024,870,0,0,0
105610607,2024,840,160,0,0
103410306,2024,839,38,0,0
103090219,2024,585,7,0,0
102390089,2024,1313,0,0,0
203190743,2024,60,84,0,0
112110883,2024,880,10,0,0
202410477,2024,55,198,0,0
403990039,2024,65,3,1,7
108210929,2024,1034,6,0,0
202310406,2024,45,25,0,0
108190120,2024,1271,3,0,0
100710445,2024,894,16,0,0
107410278,2024,899,8,3,0
103510289,2024,1108,12,0,0
102910994,2024,927,8,0,0
105310716,2024,1108,14,1,0
109211148,2024,1779,15,5,0
101190433,2024,882,30,0,0
107790339,2024,567,3,0,0
104210483,2024,881,16,1,0
104510383,2024,1326,2,0,0
101110554,2024,609,31,0,0
100390138,2024,1083,14,2,0
101090566,2024,1092,17,0,0
300512089,2024,8,5,1,0
300512098,2024,117,36,56,0
100810532,2024,1095,0,0,0
202410989,2024,22,26,0,0
109810417,2024,1234,16,0,0
111710493,2024,928,57,9,0
102610546,2024,1562,0,2,0
206111245,2024,70,127,0,0
108810905,2024,869,14,1,0
101410251,2024,1323,7,1,0
204190798,2024,11,19,0,0
107890039,2024,1056,4,0,0
103910725,2024,1091,0,0,0
108910464,2024,1291,13,0,1
202310893,2024,20,50,1,0
106910231,2024,1012,83,1,0
104790032,2024,1253,7,1,2
103590353,2024,773,19,0,0
106410218,2024,1244,0,0,0
111712205,2024,0,0,0,0
206110511,2024,27,23,0,0
102710906,2024,957,11,0,0
206552492,2024,123,227,3,0
206552491,2024,27,31,0,0
107210474,2024,912,141,0,0
107890039,2023,815,5,1,0
100390138,2023,1009,2,0,0
109230612,2023,1829,2,6,3
100190148,2023,764,16,0,0
104210483,2023,621,41,0,0
104790032,2023,1223,5,0,0
104510383,2023,1183,6,0,0
103090219,2023,412,4,1,0
202310893,2023,68,192,1,1
101430334,2023,1292,6,2,0
111710493,2023,845,39,0,0
101110554,2023,438,29,0,0
202410989,2023,10,43,0,0
203190048,2023,46,269,0,0
203111306,2023,40,36,0,0
204190798,2023,8,38,2,0
206552491,2023,37,60,0,0
206111245,2023,31,230,0,0
103410306,2023,921,36,0,2
106430125,2023,1160,8,4,0
103510289,2023,1165,19,12,0
106930156,2023,978,59,5,0
105310716,2023,1049,4,0,0
108190120,2023,1382,18,5,1
108210929,2023,1018,10,0,0
112110883,2023,812,27,0,0
102390089,2023,1104,9,0,1
106190116,2023,618,8,0,0
405210105,2023,107,0,14,22
300410834,2023,0,13,10,1
403990039,2023,46,0,0,23
101090566,2023,880,23,0,0
104790033,2023,1066,10,1,0
102910994,2023,528,10,6,1
111712205,2023,0,0,0,0
101190433,2023,839,20,1,2
100710445,2023,875,1,1,0
100110636,2023,1290,12,1,0
102710906,2023,950,22,1,0
103930589,2023,1127,0,0,0
103910725,2023,850,0,0,0
101410251,2023,1397,6,1,0
107790339,2023,483,16,0,0
109211148,2023,1747,12,4,0
107410278,2023,906,26,0,0
202310406,2023,17,82,0,0
202410477,2023,53,153,0,0
105610607,2023,870,129,0,0
105611023,2023,1188,151,0,0
204190805,2023,51,69,3,1
204111118,2023,34,20,0,0
107210474,2023,993,138,0,0
206552492,2023,49,256,0,0
206110511,2023,10,12,0,0
106410218,2023,1313,4,0,0
103590353,2023,579,18,0,0
103530133,2023,1341,4,9,0
106910231,2023,938,69,0,0
108910464,2023,1153,40,3,0
108930265,2023,1236,9,0,0
108810905,2023,955,45,0,0
102610546,2023,1338,0,0,0
102630392,2023,1194,7,2,4
109810417,2023,1135,7,0,0
100810532,2023,973,17,7,0
300512098,2023,69,2,51,14
300512089,2023,12,0,2,0
102710906,2022,1064,37,0,0
102630392,2022,1107,11,2,0
105610607,2022,804,164,1,0
202410477,2022,118,275,0,0
100810532,2022,1071,48,1,0
103930589,2022,1153,0,1,0
403990039,2022,53,7,0,19
202310406,2022,76,58,0,0
107410278,2022,871,6,0,0
203190048,2022,94,235,1,0
104790032,2022,1182,3,0,1
202310893,2022,57,299,0,0
103910725,2022,1139,10,1,0
106190116,2022,708,6,0,0
109211148,2022,1666,9,0,0
101430334,2022,1529,6,0,0
107790339,2022,503,18,1,1
206552491,2022,23,26,1,0
102390089,2022,1146,14,0,2
202410989,2022,19,35,0,0
101410251,2022,1538,11,1,3
101090566,2022,962,22,0,0
108190120,2022,1426,8,1,0
105310716,2022,900,0,4,0
104790033,2022,261,4,0,0
102610546,2022,1333,28,0,0
104510383,2022,1358,7,0,2
103510289,2022,1153,27,0,1
106930156,2022,1065,73,0,0
108810905,2022,991,46,4,0
100390138,2022,1091,15,0,0
109230612,2022,1946,16,1,2
107890039,2022,861,10,4,0
102910994,2022,659,5,0,0
103410306,2022,865,73,3,0
108930265,2022,1412,47,0,0
300410834,2022,0,0,31,0
204190798,2022,2,53,0,0
103090219,2022,542,4,0,0
111712205,2022,19,0,0,0
405210105,2022,100,8,0,56
111710493,2022,861,53,0,0
108910464,2022,1294,10,0,1
106910231,2022,961,45,2,0
103530133,2022,1520,13,5,1
100190148,2022,756,28,0,0
101190433,2022,818,29,0,0
112110883,2022,991,29,7,0
103590353,2022,623,16,2,1
300512098,2022,65,22,54,0
106410218,2022,1311,5,0,0
300512089,2022,7,16,5,0
108210929,2022,1052,9,1,0
100710445,2022,989,63,5,0
101110554,2022,602,30,0,0
206110511,2022,0,16,0,0
206552492,2022,98,219,4,0
203111306,2022,16,33,0,0
104210483,2022,853,43,1,0
107210474,2022,920,259,0,0
109810417,2022,1323,8,4,0
100110636,2022,1330,21,1,0
206111245,2022,24,223,8,0
204111118,2022,31,26,0,0
204190805,2022,6,111,0,0
106430125,2022,578,16,0,0
105611023,2022,1378,193,1,0
109810417,2021,831,10,0,0
206111245,2021,22,94,0,0
405210105,2021,29,5,0,15
300410834,2021,20,0,28,0
206552491,2021,14,27,0,0
102630392,2021,17,0,0,0
104790033,2021,0,0,0,0
102910994,2021,667,15,4,0
204111375,2021,57,50,0,0
111712205,2021,7,0,0,0
101190433,2021,603,38,0,0
203111306,2021,33,32,0,0
403910343,2021,35,0,0,12
100710445,2021,989,40,6,0
100110636,2021,1068,56,1,0
203190048,2021,46,196,0,0
102710906,2021,979,78,1,0
103930589,2021,22,0,0,0
103910725,2021,262,3,0,0
101410251,2021,662,0,0,0
202410989,2021,17,24,0,0
109211148,2021,1467,31,2,2
202310893,2021,0,11,0,0
107410278,2021,850,3,0,0
202310406,2021,24,78,0,0
202410477,2021,4,71,0,0
100810532,2021,356,2,0,0
105610607,2021,785,164,0,0
105611023,2021,997,130,0,0
204111118,2021,16,24,0,0
107210474,2021,942,283,1,0
206552492,2021,4,27,0,0
300512098,2021,0,0,0,0
206110511,2021,4,10,0,0
109230612,2021,314,0,0,0
106410218,2021,444,6,0,0
104790032,2021,117,0,0,0
103590353,2021,487,30,0,0
103530133,2021,255,7,4,0
104210483,2021,757,21,2,0
101430334,2021,81,1,0,0
106910231,2021,857,166,0,0
103090219,2021,389,46,0,0
100190148,2021,525,15,0,0
300512089,2021,0,0,0,0
108910464,2021,1045,15,0,0
108930265,2021,276,7,0,0
100390138,2021,873,28,2,1
101110554,2021,469,21,0,0
111710493,2021,914,57,0,0
107890039,2021,116,9,0,0
104510383,2021,306,2,0,0
108810905,2021,784,60,0,0
106930156,2021,937,40,3,0
103510289,2021,1010,6,0,0
105310716,2021,792,4,0,0
108190120,2021,291,0,1,0
106430125,2021,36,0,0,0
108210929,2021,1022,21,1,0
112110883,2021,820,42,5,0
103410306,2021,734,36,1,0
102390089,2021,118,0,0,0
102610546,2021,286,1,0,0
106190116,2021,366,3,0,0
104790033,2020,999,11,3,1
100810532,2020,985,4,0,0
206111245,2020,6,80,0,0
102630392,2020,1553,19,16,0
105611023,2020,1256,175,0,0
203190048,2020,33,174,0,0
104210483,2020,912,13,0,1
104510383,2020,1100,22,6,0
100110636,2020,1082,13,0,0
204111118,2020,44,16,0,0
101110554,2020,470,20,0,0
104790032,2020,1152,8,0,0
105310716,2020,861,10,1,0
107210474,2020,972,175,0,0
109230612,2020,1302,6,0,0
111710493,2020,930,41,0,0
206552492,2020,8,53,0,0
100190148,2020,808,38,0,0
100390138,2020,813,3,3,0
206110511,2020,9,38,0,0
100710445,2020,955,11,11,0
106430125,2020,871,7,0,0
101430334,2020,1159,25,3,0
102610546,2020,1244,6,0,0
203111306,2020,21,47,0,0
204590345,2020,50,119,7,0
106410218,2020,1201,5,0,0
405210105,2020,39,0,0,8
101190433,2020,1032,58,9,0
108190120,2020,1094,7,0,0
103590353,2020,361,20,0,0
300512098,2020,56,20,16,0
103530133,2020,1307,15,0,0
206552491,2020,75,97,3,0
106910231,2020,961,105,0,0
102390089,2020,1134,16,0,4
108910464,2020,1199,9,0,0
108210929,2020,1058,44,0,0
111712205,2020,17,0,0,0
108930265,2020,1317,27,3,0
103410306,2020,812,21,4,0
300410834,2020,25,17,9,0
107890039,2020,687,23,3,0
112110883,2020,843,16,3,0
204111375,2020,10,58,0,0
102910994,2020,652,31,0,0
108810905,2020,948,47,0,0
103510289,2020,1190,6,0,0
101410251,2020,1181,10,3,1
109830351,2020,1160,2,0,0
202410989,2020,50,35,0,0
202310893,2020,37,125,0,0
103910725,2020,939,5,0,0
109211148,2020,1182,0,0,0
106930156,2020,934,25,0,0
107410278,2020,973,12,0,0
403910343,2020,56,6,0,13
103930589,2020,987,14,4,0
202310406,2020,27,21,0,0
109810417,2020,1171,18,1,0
300512089,2020,0,0,0,0
202410477,2020,55,131,0,0
204590514,2020,0,5,0,0
204510831,2020,23,25,0,0
105610607,2020,828,116,1,0
102710906,2020,858,11,0,0
109810417,2019,1122,9,4,0
111712205,2019,0,0,0,0
105610607,2019,703,192,0,0
101430334,2019,1449,4,0,4
104210483,2019,839,14,0,0
108210929,2019,992,26,0,0
108910464,2019,1142,18,0,0
202410989,2019,6,50,0,0
102910994,2019,794,4,0,0
105611023,2019,992,226,1,0
100810532,2019,1077,16,2,0
103410306,2019,964,35,0,0
204112346,2019,100,170,0,0
103930589,2019,1228,3,0,0
108930265,2019,1265,22,0,0
300410234,2019,0,0,0,0
204510831,2019,16,34,0,0
405210105,2019,36,1,8,20
300410834,2019,15,8,21,0
204111118,2019,15,14,0,0
100190148,2019,851,29,1,0
102630392,2019,1416,9,0,0
300410243,2019,6,10,1,0
100110636,2019,1246,62,10,0
102390089,2019,1124,4,0,0
107410278,2019,854,11,0,1
107210474,2019,975,188,2,0
109230612,2019,949,9,0,0
101110554,2019,404,48,0,0
203190048,2019,61,231,0,0
100710445,2019,840,29,0,0
105310716,2019,907,30,4,0
202490588,2019,120,374,5,0
204111375,2019,26,107,1,0
112110883,2019,1007,17,1,0
100390138,2019,1069,36,0,0
106430125,2019,1045,48,0,0
106930156,2019,1069,26,0,0
103510289,2019,1023,23,0,0
206110511,2019,5,5,0,0
108810905,2019,939,27,11,0
104790033,2019,901,7,5,0
403910343,2019,28,0,0,23
101410251,2019,1248,3,0,0
202310406,2019,7,25,0,0
202390105,2019,59,187,0,0
106410218,2019,1036,49,1,0
109830351,2019,1206,2,0,0
100730273,2019,887,32,3,0
104790032,2019,985,2,1,0
202310893,2019,0,0,0,0
111710493,2019,944,40,0,0
103910725,2019,988,10,1,0
203111306,2019,8,40,0,0
108190120,2019,1248,15,0,0
104510383,2019,1136,6,2,0
103530133,2019,1295,19,5,0
102610546,2019,1198,18,1,0
402010391,2019,0,0,0,0
300512098,2019,54,9,66,1
204510849,2019,87,215,3,0
300512574,2019,13,14,17,0
102710906,2019,1048,35,1,0
106910231,2019,1004,103,1,0
300411117,2019,0,0,0,0
109211148,2019,963,11,0,1
206111245,2019,12,218,0,0
108190191,2024,262,0,0,0
104950254,2024,467,11,0,0
102550564,2024,666,7,0,0
101750283,2024,508,0,0,0
108650818,2024,414,0,0,0
110351238,2024,435,1,0,0
103251023,2024,154,13,0,0
110290210,2024,181,2,0,0
103350563,2024,166,1,0,0
105250161,2024,541,1,0,0
106250828,2024,280,0,0,0
107951243,2024,202,7,0,0
106190122,2024,183,9,0,0
109050124,2024,288,0,0,0
112810032,2024,181,3,0,0
112350719,2024,538,10,0,0
106870263,2024,314,0,0,0
106350272,2024,191,0,0,0
108350424,2024,192,0,0,0
100750762,2024,182,0,0,0
110250868,2024,299,2,0,0
100550155,2024,463,0,0,0
110750227,2024,157,0,0,0
102652011,2024,279,0,0,0
102390194,2024,279,0,1,0
106050999,2024,437,2,0,0
108750323,2024,210,0,0,0
109451357,2024,241,0,0,0
102751269,2024,210,2,0,0
107651264,2024,440,1,4,0
108350424,2023,253,0,0,0
102550564,2023,524,0,0,0
108750323,2023,141,5,0,0
108650818,2023,386,0,0,0
106870263,2023,274,2,0,0
101750283,2023,503,0,0,0
110250868,2023,335,5,0,0
101470439,2023,266,1,0,0
103251023,2023,120,0,0,0
106670282,2023,116,8,0,0
110351238,2023,230,0,0,0
106350272,2023,254,3,0,0
100750762,2023,227,2,0,0
102652011,2023,239,0,0,0
110290210,2023,148,0,0,0
102751269,2023,205,0,0,0
100550155,2023,242,0,0,0
106250828,2023,174,1,0,0
109451357,2023,240,1,0,0
103350563,2023,96,0,0,0
107951243,2023,359,24,0,0
110750227,2023,165,1,0,0
107651264,2023,440,5,0,0
109050124,2023,277,0,0,0
112350719,2023,526,1,0,0
106190122,2023,169,1,0,0
106050999,2023,374,0,0,0
112810032,2023,104,17,0,0
108190191,2023,267,0,0,0
106250828,2022,129,10,0,0
110250868,2022,249,0,0,0
112350719,2022,424,5,0,0
106050999,2022,403,6,0,0
110750227,2022,278,0,0,0
108750323,2022,181,0,0,0
102652011,2022,307,0,0,0
109451357,2022,236,1,0,0
102751269,2022,267,3,0,0
106350272,2022,163,1,0,0
101750283,2022,554,1,0,0
106190122,2022,173,0,0,0
103350563,2022,93,0,0,0
112810032,2022,140,4,0,0
106870263,2022,143,0,0,0
100550155,2022,245,0,0,0
100750762,2022,220,0,0,0
108650818,2022,560,0,0,0
101470439,2022,307,1,0,0
103251023,2022,133,0,0,0
102550564,2022,337,0,0,0
107651264,2022,381,2,0,0
108350424,2022,209,0,0,0
109050124,2022,233,0,0,0
107951243,2022,310,0,0,0
110290210,2022,242,12,0,0
110351238,2022,231,1,0,0
106670282,2022,100,0,0,0
112350719,2021,209,0,0,0
106870263,2021,81,6,0,0
103350563,2021,16,0,0,0
106050999,2021,43,0,0,0
107651264,2021,81,0,0,0
110750227,2021,44,0,0,0
102751269,2021,56,0,0,0
106190122,2021,57,0,0,0
110250868,2021,209,0,0,0
110351238,2021,2,0,0,0
102652011,2021,96,0,0,0
108350424,2021,48,0,0,0
106250828,2021,147,0,0,0
103251023,2021,36,1,0,0
102550564,2021,71,0,0,0
101470439,2021,74,0,0,0
101750283,2021,124,0,0,0
100550155,2021,27,0,0,0
109050124,2021,38,0,0,0
106350272,2021,46,0,0,0
106670282,2021,25,0,0,0
109451357,2021,13,0,0,0
108750323,2021,95,2,0,0
100750762,2021,183,25,0,0
110290210,2021,16,0,0,0
108650818,2021,238,0,0,0
107951243,2021,79,18,0,0
102550564,2020,119,0,0,0
108750323,2020,122,0,0,0
110250868,2020,213,0,0,0
102751269,2020,86,6,0,0
112350719,2020,556,0,0,0
106250828,2020,168,12,0,0
102652011,2020,149,0,0,0
110750227,2020,122,0,0,0
100550155,2020,63,0,0,0
108650818,2020,501,0,0,0
106870263,2020,96,0,0,0
110351238,2020,45,0,0,0
100750762,2020,209,2,0,0
106150062,2020,61,0,0,0
106670282,2020,144,0,0,0
107651264,2020,202,2,0,0
103350563,2020,70,1,0,0
101750283,2020,192,0,0,0
108350424,2020,270,0,0,0
103251023,2020,69,0,0,0
101770269,2020,121,0,0,0
109050124,2020,121,0,0,0
101470439,2020,140,0,0,0
107951243,2020,113,10,0,0
109451357,2020,66,0,0,0
106050999,2020,123,0,0,0
106350272,2020,66,0,0,0
103350563,2019,112,0,0,0
110351238,2019,85,0,0,0
108650818,2019,634,2,3,0
101470439,2019,221,0,0,0
106150062,2019,134,1,0,0
112370662,2019,311,0,0,0
101750283,2019,265,0,0,0
103251023,2019,84,0,0,0
106350272,2019,54,0,0,0
102550564,2019,166,0,0,0
112350719,2019,717,0,0,0
110250868,2019,294,0,0,0
107651264,2019,201,0,0,0
102652011,2019,158,1,0,0
101550813,2019,61,0,0,0
109451357,2019,106,0,0,0
106670282,2019,207,0,0,0
108350424,2019,249,0,0,0
108750323,2019,154,2,0,0
110750227,2019,201,0,0,0
106050999,2019,153,0,0,0
109050124,2019,73,0,0,0
102751269,2019,13,0,0,0
101770269,2019,333,0,0,0
107951243,2019,107,16,0,0
106250828,2019,172,1,0,0
100550155,2019,278,0,0,0
106870263,2019,92,0,0,0
100750762,2019,396,1,0,0
102150586,2019,10,0,0,0
100890097,2024,424,0,0,0
100890097,2023,367,0,0,0
100890097,2022,391,0,4,0
107090326,2024,115,11,0,0
107090326,2023,105,6,0,0
111712223,2023,257,1,0,0
204090160,2023,31,6,0,0
204090167,2023,78,44,0,0
204090160,2022,106,17,0,0
111712223,2022,221,11,0,0
204090167,2022,48,34,0,0
107090326,2022,214,20,0,0
111712223,2021,140,8,0,0
111712223,2020,217,3,0,0
111712223,2019,179,0,0,0
107690229,2024,246,4,0,0
102790371,2024,693,41,0,0
110650034,2024,717,30,0,0
106251217,2024,622,11,0,0
101650169,2024,433,8,0,0
204950086,2024,55,41,0,0
204950415,2024,110,227,2,0
204950095,2024,149,148,0,0
106990841,2024,832,53,0,0
108350548,2024,730,0,0,0
111890198,2024,429,14,0,0
110350452,2024,517,5,0,0
109970302,2024,360,25,0,0
109970365,2024,24,0,0,0
101650169,2023,392,8,0,0
111890198,2023,515,12,0,0
106951007,2023,623,80,0,0
110650034,2023,744,12,0,0
108350548,2023,798,13,0,0
102750041,2023,522,20,0,0
109970302,2023,325,14,0,0
204950095,2023,198,238,0,0
106251217,2023,714,8,0,0
110670029,2023,647,14,0,0
204950086,2023,131,42,0,0
107690229,2023,303,17,3,0
204950415,2023,100,153,3,0
111890198,2022,602,23,0,0
110650034,2022,896,23,0,0
204950095,2022,121,278,0,0
107690229,2022,292,10,0,0
204950086,2022,60,61,0,0
106251217,2022,634,15,0,0
110670029,2022,742,4,0,0
204950415,2022,19,30,0,0
108350548,2022,816,8,1,0
102750041,2022,543,37,0,0
106951007,2022,661,34,0,0
109970302,2022,306,13,0,0
101650169,2022,497,4,0,0
107690229,2021,284,4,0,0
106951007,2021,593,33,0,0
110670029,2021,462,13,0,0
110650034,2021,567,21,0,0
106251217,2021,546,12,0,0
102750041,2021,529,29,0,0
204950415,2021,17,72,0,0
204950095,2021,177,193,0,0
109970302,2021,329,64,0,0
108350548,2021,721,7,0,0
111890198,2021,471,9,1,0
204950086,2021,24,39,0,0
101650169,2021,461,5,3,0
102750041,2020,636,25,0,0
107690229,2020,227,26,1,0
204950086,2020,58,62,0,0
108350548,2020,657,8,0,0
110670029,2020,751,21,0,0
109970302,2020,412,24,0,0
111890198,2020,583,13,1,0
106951007,2020,655,43,1,0
101650169,2020,355,9,0,0
110650034,2020,657,37,2,0
106251217,2020,671,7,4,0
204950095,2020,146,234,0,0
204950415,2020,2,18,0,0
101650169,2019,367,3,0,0
106951007,2019,721,43,0,0
110670029,2019,852,25,0,1
109970302,2019,563,12,1,0
108350548,2019,562,0,1,0
204950086,2019,72,13,0,0
204950192,2019,103,93,0,0
204950095,2019,110,291,0,0
106251217,2019,579,20,0,0
110650034,2019,704,12,0,0
102750041,2019,581,25,0,0
105590135,2024,24,0,0,0
204910087,2024,78,44,0,0
106210495,2024,909,20,1,0
102410198,2024,537,29,2,1
105761151,2024,372,21,0,0
110790067,2024,528,10,0,0
110670135,2024,548,22,1,0
105590136,2024,178,48,0,0
110110234,2024,1084,66,0,0
105511024,2024,86,11,1,0
108390196,2024,419,4,0,0
105510953,2024,28,10,0,0
105510195,2024,501,27,0,0
204910078,2024,119,183,4,0
204910218,2024,314,139,4,0
110670135,2023,351,38,0,0
204910078,2023,135,175,7,0
105510195,2023,663,30,0,0
105510953,2023,232,120,6,0
105590135,2023,48,0,0,0
110790067,2023,552,2,0,0
105590136,2023,138,34,4,0
105511024,2023,76,19,0,0
204910087,2023,113,47,0,0
105761151,2023,269,34,2,0
105511033,2023,49,11,0,0
204910218,2023,356,227,2,0
110110234,2023,969,64,0,0
102410198,2023,447,27,0,0
106210495,2023,718,30,2,0
110110234,2022,1015,65,1,0
105511033,2022,384,74,0,0
105511024,2022,95,6,0,0
102410198,2022,545,33,2,0
204910218,2022,348,249,2,0
204910087,2022,124,24,0,0
105761151,2022,372,43,0,0
106210495,2022,797,41,2,0
105510953,2022,80,49,2,0
110670135,2022,420,9,0,0
105590135,2022,16,0,0,0
204910078,2022,29,74,0,0
105510195,2022,573,60,2,0
105590136,2022,58,9,0,0
204910078,2021,30,48,0,0
105511024,2021,124,25,1,0
105511033,2021,96,7,0,0
204910218,2021,297,181,0,0
105590136,2021,11,1,0,0
110670171,2021,0,0,0,0
204910087,2021,89,24,0,0
110110234,2021,1061,122,1,1
110670135,2021,456,12,3,0
102410198,2021,594,15,0,0
105590135,2021,0,0,0,0
105510195,2021,687,108,0,0
105510953,2021,0,0,0,0
106210495,2021,770,17,0,0
105510195,2020,721,48,0,0
105510953,2020,0,0,0,0
204910078,2020,0,12,0,0
204910218,2020,302,219,1,0
110110234,2020,1126,104,0,0
105511033,2020,15,13,3,0
105511024,2020,160,16,6,0
204910087,2020,75,33,0,0
110670135,2020,439,6,0,0
106210495,2020,810,17,0,0
105511024,2019,17,6,2,0
105510195,2019,670,40,1,0
204910078,2019,0,0,0,0
204910087,2019,50,20,2,0
110670135,2019,484,32,0,0
106210495,2019,689,39,0,0
105510953,2019,0,0,0,0
204910403,2019,179,151,0,0
110110234,2019,961,77,2,1
105511157,2019,99,28,7,0
204910218,2019,34,127,0,0
105511033,2019,0,0,0,0
106951043,2019,796,39,1,1
204950111,2019,12,32,1,0
107451318,2019,438,8,1,0
106251298,2019,608,22,2,0
300750212,2019,51,27,29,0
204950129,2019,103,166,7,0
104070046,2019,170,45,2,0
204950102,2019,20,87,2,0
204950323,2019,105,154,1,0
108350399,2019,548,13,4,0
110390139,2019,468,0,1,0
300750054,2019,43,18,32,0
103110654,2024,723,56,1,0
204910209,2024,314,192,6,0
105510998,2024,48,15,0,0
105510062,2024,4,1,0,0
110670295,2024,0,0,0,0
300710055,2024,13,0,2,0
110670232,2024,671,27,5,0
105510044,2024,583,23,0,0
105511184,2024,6,0,0,0
105510935,2024,89,66,3,0
105510053,2024,101,33,0,0
204910193,2024,137,59,0,0
204950416,2024,95,192,9,0
110110288,2024,954,64,6,0
103190628,2024,0,0,0,0
300790111,2024,48,8,30,0
106290287,2024,385,18,1,0
300790111,2023,7,4,14,0
204910193,2023,107,31,0,0
105510935,2023,254,118,17,0
110110288,2023,891,83,0,0
110670232,2023,555,27,6,0
105510053,2023,64,18,5,0
105511006,2023,78,9,0,0
105510044,2023,492,51,3,0
204950416,2023,104,167,7,0
103190628,2023,0,0,0,0
300710055,2023,37,2,5,0
105510062,2023,4,8,0,0
105510998,2023,66,12,0,0
204910209,2023,334,227,4,0
103110654,2023,717,41,2,0
106290287,2023,365,23,1,0
110110288,2022,795,79,6,0
105510044,2022,486,88,4,0
103190628,2022,0,0,0,0
204950416,2022,2,59,0,0
300710055,2022,40,2,6,0
106290287,2022,349,16,2,0
105510062,2022,4,2,0,0
105510998,2022,87,21,2,0
105510053,2022,26,18,0,0
110670232,2022,562,33,3,0
204910209,2022,381,237,1,0
105511006,2022,241,47,5,0
204910193,2022,116,30,0,0
103110654,2022,454,56,1,0
105510935,2022,57,37,6,0
105510998,2021,106,38,3,0
204950416,2021,17,34,0,0
204910209,2021,335,178,5,0
204910193,2021,117,37,1,0
105510044,2021,617,61,2,0
110110288,2021,737,105,0,0
300710055,2021,49,7,10,0
105510062,2021,6,3,0,0
105510935,2021,0,0,0,0
103110654,2021,566,42,0,0
105510053,2021,11,17,0,0
103190628,2021,0,0,0,0
105511006,2021,115,26,2,0
106290287,2021,384,23,0,0
204950416,2020,15,31,0,0
103110654,2020,553,25,1,0
105510062,2020,2,0,0,0
105510998,2020,113,8,0,0
105510053,2020,14,1,0,0
110110288,2020,667,74,12,0
105510044,2020,660,87,7,1
204910209,2020,322,145,7,0
105511006,2020,73,6,6,0
204910193,2020,119,34,0,0
300290352,2020,51,5,9,0
300710055,2020,6,1,7,0
105510935,2020,0,0,0,0
105510044,2019,724,64,8,1
110110288,2019,712,107,0,0
204910193,2019,50,48,0,0
105510062,2019,4,2,0,0
103110654,2019,541,49,0,0
204910396,2019,335,156,4,0
105511166,2019,112,10,15,0
105510935,2019,0,0,0,0
105510053,2019,0,0,0,0
300290352,2019,43,23,6,0
105510998,2019,50,11,0,0
300710055,2019,24,7,5,0
204910209,2019,73,71,2,0
105511006,2019,0,0,0,0
300790045,2024,113,31,60,0
204950405,2024,169,185,4,0
300790044,2024,21,4,11,0
106290230,2024,393,15,1,0
106990848,2024,604,39,3,0
108390131,2024,561,25,1,0
204950403,2024,76,150,8,0
104070084,2024,207,46,0,0
110390158,2024,451,9,1,0
204950404,2024,85,46,0,0
107490297,2024,524,12,1,0
204950405,2023,137,245,9,0
108390131,2023,493,17,6,0
